,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,first_occurrence,isInfected
0,Vietnam,0.13872832369942195,1.3846153846153846,0.7675796115982898,2020-01-23,False
1,Singapore,0.1348747591522158,1.3461538461538463,0.448514654232558,2020-01-23,False
2,Canada,0.05394990366088632,0.5384615384615384,0.8054586430235114,2020-01-23,False
3,France,0.06520533673880897,0.6961538461538461,0.3672500248401739,2020-01-24,False
4,Nepal,0.038019152716498146,0.39779560966611327,0.30965975579967353,2020-01-25,False
5,Malaysia,0.2517975145216179,2.6471776425013838,0.5638311110474609,2020-01-25,False
6,Australia,0.19915468656450994,2.103813213165731,0.3223715368814849,2020-01-26,False
7,Sri Lanka,0.05047072352047169,0.5335612828418583,0.5219888243482463,2020-01-27,False
8,Cambodia,0.12873948444291916,1.3681121037236146,0.5728894072850327,2020-01-27,False
9,Germany,0.29755140512365635,3.1901046196010223,0.9915679574461249,2020-01-27,False
10,Finland,0.0831774079668156,0.8639777866100917,0.5624399508489184,2020-01-29,False
11,United Arab Emirates,0.18683665035250693,1.9486452265253882,0.29508395680909816,2020-01-29,False
12,India,0.24206111208991107,2.4988967592826925,0.2850110959844243,2020-01-30,False
13,Philippines,0.2162987453323929,2.253892329386257,0.6761796263260652,2020-01-30,False
14,United Kingdom,0.5941959638468108,6.037227279794089,0.1090354122220708,2020-01-31,False
15,Italy,0.5356470630108965,5.34233563115329,0.010480418094430566,2020-01-31,False
16,Russia,0.5588424470086394,5.721427682851313,0.26355277066250604,2020-01-31,False
17,Bahrain,0.02277644111934231,0.21196439096841202,0.6112220127470608,2020-02-24,False
18,Namibia,0.0013312482296864623,0.011530022199525975,0.6625872395039729,2020-03-14,False
19,Iceland,0.022825733922978535,0.21890460226811137,0.8345204270554718,2020-02-28,False
20,Djibouti,0.004256386300266908,0.041115345754836205,0.9029079514314939,2020-03-18,False
21,Saudi Arabia,0.10763989576114773,1.0010475015615656,0.568431712691964,2020-03-02,False
22,Guinea,0.0033145461702689186,0.03300998108955681,0.6265320817535994,2020-03-13,False
23,Afghanistan,0.0046100969909525415,0.03879612241790591,0.29971388653540065,2020-02-24,False
24,Jordan,0.02639428317893388,0.25213365545291344,0.027023434615795705,2020-03-03,False
25,Kuwait,0.022942962964906992,0.21114481012088376,0.6530097355265398,2020-02-24,False
26,Lebanon,0.010730110394582049,0.09468343461412264,0.49539958494444114,2020-02-21,False
27,Oman,0.03389679656342728,0.3121913076478333,0.5849939415836122,2020-02-24,False
28,Guyana,0.004768034542361942,0.04967664775622347,0.26569602517431745,2020-03-12,False
29,Palau,0.017838057046122405,0.18110304857621312,0.4332888599898512,2021-08-22,False
30,Benin,0.0033145461702689186,0.03300998108955681,0.3832737991739643,2020-03-16,False
31,Burkina Faso,0.0033145461702689186,0.03300998108955681,0.9680505527965715,2020-03-10,False
32,Ghana,0.002519515170921514,0.021183374480904446,0.9035141986153037,2020-03-14,False
33,Cote d'Ivoire,0.006629092340537837,0.06601996217911361,0.7011182509378121,2020-03-11,False
34,Nigeria,0.011914549493617928,0.10993469875702157,0.7354937380779625,2020-02-28,False
35,Niger,0.0033145461702689186,0.03300998108955681,0.9193104539957507,2020-03-20,False
36,Togo,0.0033145461702689186,0.03300998108955681,0.6207189717261375,2020-03-06,False
37,Belgium,0.1323849831943133,1.272468912071671,0.8737180336111606,2020-02-04,False
38,Estonia,0.009339283757060196,0.08156868051576198,0.7666419559116857,2020-02-27,False
39,Guernsey,0.00844131074201247,0.07154990164959947,0.6646296423475883,2020-03-22,False
40,Jersey,0.011990400272832494,0.09701181239401709,0.43147881401323807,2020-03-22,False
41,Isle of Man,0.0022178413011335633,0.01393188854489164,0.43973179964946096,2020-03-20,False
42,Brazil,0.02567199545901735,0.2399607217149564,0.6775649835091404,2020-02-26,False
43,Netherlands,0.21436387150933026,2.088513753372432,0.6739898300725345,2020-02-27,False
44,Chile,0.010063601521914463,0.1013595081881634,0.41093000250267386,2020-02-23,False
