,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
43,Kyrgyzstan,0.006551362683438155,0.0992063492063492,0.5715439040636899,0.7075471698113207,2020-03-18,False
44,Congo (Brazzaville),0.0005241090146750524,0.007936507936507936,0.17852664351351966,0.11428571428571428,2020-03-15,False
45,Central African Republic,0.0002620545073375262,0.003968253968253968,0.26775904217120494,0.4857142857142857,2020-03-15,False
46,Mauritius,0.003668763102725367,0.05555555555555555,0.8571830640058744,0.05555555555555555,2020-03-18,False
47,Cameroon,0.0010482180293501049,0.015873015873015872,0.7842595811918291,0.5471698113207547,2020-03-06,False
48,Equatorial Guinea,0.0002620545073375262,0.003968253968253968,0.9998091999269905,0.336231884057971,2020-03-15,False
49,Belarus,0.005241090146750524,0.07936507936507936,0.46335874846701863,0.4666666666666667,2020-02-28,False
50,Zambia,0.0002620545073375262,0.003968253968253968,0.43394563417094734,0.07526881720430108,2020-03-18,False
51,Madagascar,0.0007861635220125787,0.011904761904761904,0.779157125947051,0.09090909090909091,2020-03-20,False
52,Uzbekistan,0.018081761006289308,0.2738095238095238,0.14855134438470496,0.0625,2020-03-15,False
53,Angola,0.0018343815513626835,0.027777777777777776,0.7048506462400547,0.09090909090909091,2020-03-20,False
54,Gabon,0.0002620545073375262,0.003968253968253968,0.0901055647027098,0.13513513513513514,2020-03-14,False
55,Seychelles,0.001310272536687631,0.01984126984126984,0.09330981321463072,0.13157894736842105,2020-03-15,False
56,Chad,0.0002620545073375262,0.003968253968253968,0.4990083703291144,0.5405405405405406,2020-03-19,False
57,Congo (Kinshasa),0.0005241090146750524,0.007936507936507936,0.3038419392390366,0.45045045045045046,2020-03-11,False
58,Bangladesh,0.006551362683438156,0.0992063492063492,0.09356666064373409,0.21428571428571427,2020-03-08,False
59,Mali,0.0005241090146750524,0.007936507936507936,0.4635040143938163,0.21428571428571427,2020-03-25,False
60,Gambia,0.0005241090146750524,0.007936507936507936,0.15598759310971977,0.16666666666666666,2020-03-17,False
61,Sierra Leone,0.0007861635220125787,0.011904761904761904,0.17424699047180836,0.5,2020-03-31,False
62,Liberia,0.0002620545073375262,0.003968253968253968,0.44763735319518516,0.17647058823529413,2020-03-17,False
63,Laos,0.004716981132075472,0.07142857142857142,0.04103129921376836,0.7142857142857143,2020-03-24,False
64,Senegal,0.0023584905660377358,0.03571428571428571,0.6930330212139466,0.1,2020-03-02,False
65,Mauritania,0.0007861635220125787,0.011904761904761904,0.03791254335169392,0.5,2020-03-14,False
66,Ethiopia,0.0034067085953878406,0.051587301587301584,0.5760784456002567,0.4657534246575342,2020-03-13,False
67,Maldives,0.004979035639412998,0.07539682539682539,0.9103638935645478,0.6666666666666666,2020-03-08,False
68,Bhutan,0.0010482180293501049,0.015873015873015872,0.29163299960616784,0.1111111111111111,2020-03-06,False
69,Burundi,0.0002620545073375262,0.003968253968253968,0.7207742529917324,0.5,2020-03-31,False
70,Somalia,0.0007861635220125787,0.011904761904761904,0.39405291941328247,0.07142857142857142,2020-03-16,False
71,Libya,0.001310272536687631,0.01984126984126984,0.8769272763297736,0.16666666666666666,2020-03-24,False
72,Rwanda,0.0005241090146750524,0.007936507936507936,0.3327214553852412,0.19444444444444445,2020-03-14,False
73,South Sudan,0.0002620545073375262,0.003968253968253968,0.11470931706891241,0.06666666666666667,2020-04-05,False
74,Tanzania,0.0002620545073375262,0.003968253968253968,0.45715718493141844,0.5555555555555556,2020-03-16,False
75,Uganda,0.0005241090146750524,0.007936507936507936,0.39198837951177556,0.1111111111111111,2020-03-21,False
76,Albania,0.0034067085953878406,0.051587301587301584,0.0448890212285068,0.10526315789473684,2020-03-09,False
77,Burma,0.005241090146750524,0.07936507936507936,0.5479491230602213,0.5319148936170213,2020-03-27,False
78,Bulgaria,0.009958071278825996,0.15079365079365079,0.5549125878302034,0.125,2020-03-08,False
79,Cyprus,0.011530398322851153,0.1746031746031746,0.0684822584687017,0.3333333333333333,2020-03-10,False
80,Croatia,0.02410901467505241,0.36507936507936506,0.5476240395419569,0.2727272727272727,2020-02-25,False
81,Brunei,0.0023584905660377358,0.03571428571428571,0.31540887974668486,0.16666666666666666,2020-03-09,False
82,Tunisia,0.019654088050314465,0.2976190476190476,0.05193694237230617,0.6509433962264151,2020-03-04,False
83,North Korea,0.0010482180293501049,0.015873015873015872,0.27439500886419055,0.5806451612903226,2022-05-14,False
84,Mongolia,0.0018343815513626835,0.027777777777777776,0.015951047312356748,0.32142857142857145,2020-03-10,False
85,Papua New Guinea,0.0020964360587002098,0.031746031746031744,0.5511743746024513,0.25,2020-03-20,False
86,Tajikistan,0.012316561844863731,0.1865079365079365,0.25038856351866545,0.18840579710144928,2020-05-01,False
87,Algeria,0.015199161425576521,0.23015873015873015,0.9543035839954332,0.8,2020-02-25,False
88,Ireland,0.039308176100628936,0.5952380952380952,0.3348247610560273,0.25,2020-02-29,False
89,Hungary,0.012840670859538784,0.19444444444444442,0.2861456634668572,0.25,2020-03-04,False
90,Poland,0.04690775681341719,0.7103174603174603,0.9415645808730877,0.18840579710144928,2020-03-04,False
91,Slovenia,0.0023584905660377358,0.03571428571428571,0.5070290301471646,0.20833333333333334,2020-03-05,False
92,Morocco,0.036163522012578615,0.5476190476190477,0.12082683448640219,0.11764705882352941,2020-03-02,False
93,Czech Republic,0.017033542976939205,0.25793650793650796,0.8688318678767624,0.125,2020-03-01,False
94,Israel,0.00969601677148847,0.14682539682539683,0.0549792843865875,0.19230769230769232,2020-02-21,False
95,Malta,0.013364779874213837,0.20238095238095238,0.23167067004121555,0.05555555555555555,2020-03-07,False
96,Sudan,0.001310272536687631,0.01984126984126984,0.0712035620346898,0.13333333333333333,2020-03-14,False
97,Austria,0.021750524109014673,0.32936507936507936,0.5973592584335834,0.7222222222222222,2020-02-25,False
98,Bosnia and Herzegovina,0.0015723270440251573,0.023809523809523808,0.6232486214174047,0.6031746031746031,2020-03-05,False
99,Romania,0.018343815513626835,0.2777777777777778,0.799696391126816,0.55,2020-02-26,False
100,Switzerland,0.03380503144654088,0.5119047619047619,0.48205211869849063,0.6052631578947368,2020-02-25,False
101,Turkey,0.054769392033542974,0.8293650793650793,0.2975050783528186,0.75,2020-03-11,False
102,Moldova,0.0041928721174004195,0.06349206349206349,0.43993538258649356,1.0,2020-03-08,False
103,Gibraltar,0.001310272536687631,0.01984126984126984,0.310807087356597,0.5550660792951542,2020-03-04,False
104,Serbia,0.008123689727463312,0.12301587301587301,0.112683482237103,0.620253164556962,2020-03-06,False
105,Montenegro,0.0031446540880503146,0.047619047619047616,0.04154756304330132,0.42857142857142855,2020-03-17,False
106,Slovakia,0.003930817610062893,0.05952380952380952,0.8946728319206378,0.6310679611650486,2020-03-06,False
107,Dominican Republic,0.006813417190775682,0.10317460317460317,0.5643281681830035,0.5068493150684932,2020-03-01,False
108,Guatemala,0.0002620545073375262,0.003968253968253968,0.5102922600760696,0.6710526315789473,2020-03-14,False
109,Jamaica,0.0020964360587002098,0.031746031746031744,0.028998782928609024,0.6216216216216216,2020-03-11,False
110,Iran,0.009958071278825996,0.15079365079365079,0.6389887492076604,0.42857142857142855,2020-02-19,False
111,Mexico,0.008385744234800839,0.12698412698412698,0.7239345160293791,0.625,2020-02-28,False
112,Pakistan,0.01310272536687631,0.1984126984126984,0.027277987562835615,0.5536480686695279,2020-02-25,False
113,Panama,0.0007861635220125787,0.011904761904761904,0.5287549938827429,0.5098039215686274,2020-03-10,False
114,Costa Rica,0.0007861635220125787,0.011904761904761904,0.7057464789878553,0.64,2020-03-06,False
115,El Salvador,0.0002620545073375262,0.003968253968253968,0.38271932626026606,1.0,2020-03-19,False
116,Greece,0.0660377358490566,1.0,0.766228719069863,0.4626865671641791,2020-02-26,False
117,Indonesia,0.020440251572327046,0.30952380952380953,0.5170659930604051,0.6666666666666666,2020-03-02,False
118,Haiti,0.0005241090146750524,0.007936507936507936,0.35874574637835854,0.6818181818181818,2020-03-20,False
119,Latvia,0.00890985324947589,0.1349206349206349,0.9594946829634433,0.08333333333333333,2020-03-02,False
120,Lithuania,0.009171907756813417,0.1388888888888889,0.4903324156337884,0.4,2020-03-19,False
121,Armenia,0.006289308176100629,0.09523809523809523,0.33361369079744696,0.18823529411764706,2020-03-01,False
122,Cuba,0.007075471698113208,0.10714285714285714,0.36975407780046465,0.10344827586206896,2020-03-12,False
123,Georgia,0.002358490566037736,0.03571428571428571,0.33366852533540337,0.19607843137254902,2020-02-26,False
124,Yemen,0.002620545073375262,0.03968253968253968,0.09873790786623238,0.05555555555555555,2020-04-10,False
125,Argentina,0.0015723270440251573,0.023809523809523808,0.5973716370586374,0.1,2020-03-03,False
126,Iraq,0.005503144654088051,0.08333333333333333,0.002107255539367636,0.05263157894736842,2020-02-24,False
127,Bahamas,0.0010482180293501049,0.015873015873015872,0.4046084700045227,0.4,2020-03-16,False
128,Fiji,0.001310272536687631,0.01984126984126984,0.6754964387383394,0.45,2020-03-19,False
129,Tonga,0.0002620545073375262,0.003968253968253968,0.5771624785616879,0.5074626865671642,2021-10-29,False
130,Samoa,0.0005241090146750524,0.007936507936507936,0.5419363579040459,0.5384615384615384,2020-11-18,False
131,Kazakhstan,0.013102725366876311,0.1984126984126984,0.5172689653298765,0.7058823529411765,2020-03-13,False
132,Azerbaijan,0.006027253668763102,0.09126984126984126,0.5166852732312467,0.23684210526315788,2020-03-01,False
133,Vanuatu,0.0007861635220125787,0.011904761904761904,0.38902452402912135,0.17142857142857143,2020-11-10,False
134,Egypt,0.014937106918238994,0.22619047619047616,0.04340689196616776,0.16666666666666666,2020-02-14,True
135,Kenya,0.0034067085953878406,0.051587301587301584,0.9242979123761967,0.1724137931034483,2020-03-13,False
136,Ukraine,0.01781970649895178,0.2698412698412698,0.09722151625314068,0.25,2020-03-03,False
137,Solomon Islands,0.0002620545073375262,0.003968253968253968,0.7640446899218499,0.5,2020-10-12,False
138,Nauru,0.0002620545073375262,0.003968253968253968,0.2366464783839396,0.2903225806451613,2022-04-04,False
139,New Zealand,0.007075471698113208,0.10714285714285714,0.7848903475795721,0.058823529411764705,2020-02-28,False
140,Portugal,0.04219077568134172,0.6388888888888888,0.7842109654107069,0.3333333333333333,2020-03-02,False
