,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
0,Isle of Man,0.004739336492890996,0.027932960893854747,0.7325888898943436,0.7446808510638298,2020-03-20,False
1,Namibia,0.00047393364928909954,0.002793296089385475,0.9646096779238866,0.9433962264150944,2020-03-14,False
2,Greenland,0.0014218009478672985,0.008379888268156424,0.9205398209664112,0.23684210526315788,2020-03-16,False
3,Mali,0.0033175355450236967,0.019553072625698324,0.7917166882881388,0.75,2020-03-25,False
4,Djibouti,0.0009478672985781991,0.00558659217877095,0.3203834283048489,0.2,2020-03-18,False
5,Gambia,0.0018957345971563982,0.0111731843575419,0.8728061441239097,1.0,2020-03-17,False
6,Guinea-Bissau,0.0009478672985781991,0.00558659217877095,0.36148413377880484,0.08333333333333333,2020-03-25,False
7,Slovenia,0.006635071090047393,0.03910614525139665,0.7639831408700789,0.4375,2020-03-05,False
8,Sierra Leone,0.002843601895734597,0.01675977653631285,0.7760145101209633,0.16666666666666666,2020-03-31,False
9,Liberia,0.0014218009478672985,0.008379888268156424,0.02366173136195715,0.6666666666666666,2020-03-17,False
10,Laos,0.008530805687203793,0.05027932960893855,0.5410582229817542,0.5,2020-03-24,False
11,Guinea,0.0014218009478672985,0.008379888268156424,0.34938783718017463,0.6666666666666666,2020-03-13,False
12,Falkland Islands,0.00047393364928909954,0.002793296089385475,0.3231109906711016,0.5454545454545454,2020-04-04,False
13,Malta,0.031279620853080566,0.18435754189944134,0.2827941696419676,0.5,2020-03-07,False
14,Ethiopia,0.012322274881516588,0.07262569832402235,0.5000216172752362,0.7,2020-03-13,False
15,Maldives,0.009952606635071089,0.05865921787709497,0.022721053688110726,0.5806451612903226,2020-03-08,False
16,Bhutan,0.0018957345971563982,0.0111731843575419,0.09384221071970611,0.4473684210526316,2020-03-06,False
17,Mauritania,0.002843601895734597,0.01675977653631285,0.8911211711719668,0.375,2020-03-14,False
18,Burundi,0.00047393364928909954,0.002793296089385475,0.5211256912069624,1.0,2020-03-31,False
19,Somalia,0.0014218009478672985,0.008379888268156424,0.1137276937667151,0.25806451612903225,2020-03-16,False
20,Faroe Islands,0.0018957345971563982,0.0111731843575419,0.3791206958970402,0.5769230769230769,2020-03-04,True
21,Libya,0.008056872037914692,0.04748603351955307,0.1029285386138935,0.868421052631579,2020-03-24,False
22,Rwanda,0.0018957345971563982,0.0111731843575419,0.5918494786166254,0.4,2020-03-14,False
23,South Sudan,0.0009478672985781991,0.00558659217877095,0.28217057749391805,0.6404293381037567,2020-04-05,False
24,Sudan,0.0071090047393364926,0.04189944134078212,0.18961874889834884,0.37681159420289856,2020-03-14,False
25,Uganda,0.0018957345971563982,0.0111731843575419,0.40363585098898014,0.8,2020-03-21,False
26,Albania,0.0071090047393364926,0.04189944134078212,0.4779183371296749,0.25,2020-03-09,False
27,Cyprus,0.03364928909952607,0.1983240223463687,0.30380867938315215,0.25,2020-03-10,False
28,Bulgaria,0.024170616113744076,0.1424581005586592,0.985089251690954,0.5882352941176471,2020-03-08,False
29,Moldova,0.010900473933649289,0.06424581005586592,0.21533698110849597,1.0,2020-03-08,False
30,Brunei,0.005687203791469194,0.0335195530726257,0.11478381534455673,0.7692307692307693,2020-03-09,False
31,Gibraltar,0.002369668246445498,0.013966480446927373,0.38121700109437184,0.2753623188405797,2020-03-04,True
32,Serbia,0.023696682464454975,0.13966480446927376,0.5575245522844443,0.8885245901639345,2020-03-06,False
33,Montenegro,0.006635071090047393,0.03910614525139665,0.3500042666827726,0.45454545454545453,2020-03-17,False
34,Guyana,0.00047393364928909954,0.002793296089385475,0.9292745555182595,0.4666666666666667,2020-03-12,False
35,Paraguay,0.002369668246445498,0.013966480446927375,0.2664788776865298,0.23529411764705882,2020-03-08,False
36,Bolivia,0.0033175355450236967,0.019553072625698324,0.2591991575989949,0.22580645161290322,2020-03-11,False
37,Slovakia,0.009478672985781991,0.055865921787709494,0.7929438615387477,0.25,2020-03-06,False
