,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
42,Congo (Brazzaville),0.013333333333333332,0.14102564102564102,0.3550040285313478,0.8857142857142857,2020-03-15,False
43,Central African Republic,0.0024242424242424242,0.02564102564102564,0.07871137528366523,0.8421052631578947,2020-03-15,False
44,Swaziland,0.0012121212121212121,0.01282051282051282,0.20705776082043925,0.8,2020-03-14,True
45,Equatorial Guinea,0.007272727272727273,0.07692307692307693,0.30107373571424545,0.3684210526315789,2020-03-15,False
46,Mauritius,0.02181818181818182,0.23076923076923078,0.44457816855290644,0.55,2020-03-18,False
47,Eritrea,0.0036363636363636364,0.038461538461538464,0.4532176371857277,1.0,2020-03-21,False
48,Yemen,0.044848484848484846,0.47435897435897434,0.6274892223618367,1.0,2020-04-10,False
49,Zambia,0.013333333333333332,0.14102564102564102,0.9428540028620451,1.0,2020-03-18,False
50,Comoros,0.0012121212121212121,0.01282051282051282,0.24221110529384882,0.6666666666666666,2020-04-30,False
51,Madagascar,0.006060606060606061,0.0641025641025641,0.06277935664713474,0.8571428571428571,2020-03-20,False
52,Tajikistan,0.06303030303030302,0.6666666666666667,0.9816883407443863,0.375,2020-05-01,False
53,Bahamas,0.008484848484848484,0.08974358974358973,0.3947378737400776,0.4583333333333333,2020-03-16,False
54,Belize,0.0048484848484848485,0.05128205128205128,0.8977921539198629,0.25,2020-03-23,False
55,Uzbekistan,0.09454545454545454,1.0,0.9431905565613593,0.2916666666666667,2020-03-15,False
56,Fiji,0.007272727272727273,0.07692307692307691,0.7684509495555405,0.2777777777777778,2020-03-19,False
57,Tonga,0.0024242424242424242,0.02564102564102564,0.041626857611070545,0.5,2021-10-29,False
58,Samoa,0.0036363636363636364,0.038461538461538464,0.1887083244213228,0.20689655172413793,2020-11-18,False
59,Angola,0.02181818181818182,0.23076923076923078,0.5316562167239381,0.5,2020-03-20,False
60,Saint Kitts and Nevis,0.0024242424242424242,0.02564102564102564,0.9118507449841248,0.75,2020-03-25,False
61,Gabon,0.012121212121212121,0.1282051282051282,0.9295292108112246,0.5,2020-03-14,True
62,Vanuatu,0.0048484848484848485,0.05128205128205128,0.47000195819684387,0.6666666666666666,2020-11-10,False
63,Sao Tome and Principe,0.0012121212121212121,0.01282051282051282,0.7894803429337468,0.5,2020-04-06,False
64,Mozambique,0.016969696969696968,0.1794871794871795,0.25270452715660674,0.30434782608695654,2020-03-22,False
65,Seychelles,0.008484848484848486,0.08974358974358974,0.03429197555804675,0.7777777777777778,2020-03-15,False
66,Chad,0.008484848484848486,0.08974358974358974,0.41223553801908686,0.7777777777777778,2020-03-19,False
67,Solomon Islands,0.0012121212121212121,0.01282051282051282,0.699686169841638,0.3181818181818182,2020-10-12,False
68,Zimbabwe,0.008484848484848484,0.08974358974358973,0.8395161025463349,0.058823529411764705,2020-03-20,False
69,Nauru,0.0012121212121212121,0.01282051282051282,0.22264884580970867,0.3333333333333333,2022-04-04,False
70,Guernsey,0.01696969696969697,0.1794871794871795,0.6736288211292651,0.8235294117647058,2020-03-22,False
71,Jersey,0.03393939393939394,0.358974358974359,0.1934898270780604,0.9655172413793104,2020-03-22,False
72,Malawi,0.006060606060606061,0.0641025641025641,0.9643630401881387,0.45454545454545453,2020-04-02,False
73,Lesotho,0.0012121212121212121,0.01282051282051282,0.19021935632580445,1.0,2020-05-13,False
