,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
0,Bahrain,0.005134788189987163,0.07782101167315175,0.14014256695391547,0.4583333333333333,2020-02-24,True
1,Namibia,0.00025673940949935817,0.0038910505836575876,0.8936606765542369,0.9245283018867925,2020-03-14,False
2,Iceland,0.004621309370988447,0.07003891050583658,0.3683354370419414,0.71,2020-02-28,False
3,Djibouti,0.0005134788189987163,0.007782101167315175,0.005886951799252027,0.21052631578947367,2020-03-18,False
4,Saudi Arabia,0.03055198973042362,0.4630350194552529,0.5302161957666309,0.5,2020-03-02,False
5,Guinea,0.00025673940949935817,0.0038910505836575876,0.45636643615853845,0.38387096774193546,2020-03-13,False
6,Afghanistan,0.0028241335044929395,0.042801556420233464,0.7836199887016797,0.08333333333333333,2020-02-24,True
7,Jordan,0.005648267008985879,0.08560311284046693,0.7069033499236186,0.6666666666666666,2020-03-03,False
8,Kuwait,0.007958921694480103,0.12062256809338522,0.8131000111578478,0.5034013605442177,2020-02-24,True
9,Oman,0.007958921694480103,0.12062256809338522,0.11334460152513337,0.16666666666666666,2020-02-24,True
10,Guyana,0.00025673940949935817,0.0038910505836575876,0.2973063877237998,0.5357142857142857,2020-03-12,False
11,Palau,0.0007702182284980744,0.011673151750972763,0.09859014781838982,0.6333333333333333,2021-08-22,False
12,Benin,0.0005134788189987163,0.007782101167315175,0.392825501140068,0.12903225806451613,2020-03-16,False
13,Burkina Faso,0.0005134788189987163,0.007782101167315175,0.13060878584651336,0.125,2020-03-10,False
14,Ghana,0.0015404364569961489,0.023346303501945526,0.5994302551772772,0.41821561338289964,2020-03-14,False
15,Cote d'Ivoire,0.0007702182284980744,0.011673151750972763,0.27416011366018,0.4074074074074074,2020-03-11,False
16,Nigeria,0.0038510911424903724,0.058365758754863814,0.14522936471859105,0.5740740740740741,2020-02-28,False
17,Niger,0.00025673940949935817,0.0038910505836575876,0.9167599305432672,0.5344827586206896,2020-03-20,False
18,Togo,0.00025673940949935817,0.0038910505836575876,0.7203249083547264,0.3375796178343949,2020-03-06,False
19,Estonia,0.004107830551989731,0.0622568093385214,0.7242621647983374,0.2,2020-02-27,False
20,Guernsey,0.003337612323491656,0.05058365758754864,0.3515714822711684,0.30038022813688214,2020-03-22,False
21,Jersey,0.005905006418485238,0.08949416342412451,0.24048908796448,0.47244094488188976,2020-03-22,False
22,Isle of Man,0.0023106546854942235,0.03501945525291829,0.3662431392706281,0.75,2020-03-20,False
23,Brazil,0.006418485237483954,0.09727626459143969,0.3408800843598019,0.5934426229508196,2020-02-26,False
24,Netherlands,0.04133504492939666,0.6264591439688716,0.5940122046005719,0.49171270718232046,2020-02-27,False
25,Denmark,0.02233632862644416,0.3385214007782101,0.3950523569588401,0.10526315789473684,2020-02-27,False
26,Luxembourg,0.007445442875481386,0.11284046692607004,0.5627556703094585,0.14285714285714285,2020-02-29,False
27,Ecuador,0.0010269576379974327,0.01556420233463035,0.944185606497391,0.2222222222222222,2020-03-01,False
28,Paraguay,0.00025673940949935817,0.0038910505836575876,0.2171480583956319,0.15,2020-03-08,False
29,Norway,0.02978177150192555,0.45136186770428016,0.8263239641948612,0.22058823529411764,2020-02-26,False
30,Colombia,0.0020539152759948653,0.0311284046692607,0.08173936213061461,0.38345864661654133,2020-03-06,False
31,Bolivia,0.0010269576379974327,0.01556420233463035,0.45362906420753046,0.1111111111111111,2020-03-11,False
32,Peru,0.0012836970474967907,0.019455252918287938,0.02927531049162302,0.616,2020-03-06,False
33,Uruguay,0.0005134788189987163,0.007782101167315175,0.18408566337352106,0.07142857142857142,2020-03-13,False
34,Venezuela,0.0015404364569961489,0.023346303501945526,0.20745867668961715,0.11,2020-03-14,False
35,Qatar,0.014890885750962772,0.22568093385214008,0.7191949335741026,0.5517241379310345,2020-02-29,False
36,South Africa,0.0043645699614890884,0.06614785992217899,0.45905055627133107,0.11013215859030837,2020-03-05,False
37,Antigua and Barbuda,0.0007702182284980744,0.011673151750972763,0.8924176346762897,0.7647058823529411,2020-03-13,False
38,Barbados,0.0007702182284980744,0.011673151750972763,0.5513349171653804,0.7931034482758621,2020-03-17,False
39,Grenada,0.00025673940949935817,0.0038910505836575876,0.9000470074485084,0.9,2020-03-22,False
40,Saint Lucia,0.0007702182284980744,0.011673151750972763,0.17212278411984527,0.5143769968051118,2020-03-14,False
41,Trinidad and Tobago,0.0007702182284980744,0.011673151750972763,0.5951821952930666,0.5652173913043478,2020-03-14,False
42,Kyrgyzstan,0.006418485237483954,0.09727626459143969,0.3747281581622288,0.7075471698113207,2020-03-18,False
43,Congo (Brazzaville),0.0005134788189987163,0.007782101167315175,0.141366599818457,0.49714285714285716,2020-03-15,False
44,Central African Republic,0.00025673940949935817,0.0038910505836575876,0.482158887062488,0.1111111111111111,2020-03-15,False
45,Mauritius,0.003594351732991014,0.054474708171206226,0.9601014820070277,0.5471698113207547,2020-03-18,False
