,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
31,Denmark,0.008563899868247694,0.09285714285714286,0.021070432466178235,0.27,2020-02-27,False
32,Luxembourg,0.003952569169960474,0.04285714285714286,0.2014531429707349,0.07142857142857142,2020-02-29,False
33,Colombia,0.0013175230566534915,0.014285714285714285,0.3191986392788366,0.12663755458515283,2020-03-06,False
34,Norway,0.007905138339920948,0.08571428571428572,0.5739394767048157,0.03571428571428571,2020-02-26,False
35,Poland,0.010540184453227932,0.11428571428571428,0.7322819020780086,0.1511627906976744,2020-03-04,False
36,Sweden,0.00922266139657444,0.1,0.4516871868800453,0.10248901903367497,2020-02-01,False
37,Peru,0.0013175230566534915,0.014285714285714285,0.5308189096381697,0.024242424242424242,2020-03-06,False
38,Venezuela,0.0006587615283267457,0.007142857142857143,0.38247011613921944,0.06666666666666667,2020-03-14,False
39,Qatar,0.010540184453227932,0.11428571428571428,0.5357299002225266,0.034482758620689655,2020-02-29,False
40,South Africa,0.002635046113306983,0.02857142857142857,0.48288325718105507,0.11409395973154363,2020-03-05,False
41,Antigua and Barbuda,0.0013175230566534915,0.014285714285714285,0.545549920565366,0.11229946524064172,2020-03-13,False
42,Barbados,0.0006587615283267457,0.007142857142857143,0.6041173673654662,0.05714285714285714,2020-03-17,False
43,Grenada,0.0006587615283267457,0.007142857142857143,0.48020253103689514,0.08552631578947369,2020-03-22,False
44,Saint Lucia,0.0006587615283267457,0.007142857142857143,0.004313444392277321,0.11320754716981132,2020-03-14,False
45,Trinidad and Tobago,0.0006587615283267457,0.007142857142857143,0.9554315136825972,0.04332129963898917,2020-03-14,False
46,Kazakhstan,0.005270092226613966,0.05714285714285714,0.40771012139388907,0.4,2020-03-13,False
47,Kyrgyzstan,0.0013175230566534915,0.014285714285714285,0.7722159487906938,0.03225806451612903,2020-03-18,False
48,Azerbaijan,0.001976284584980237,0.02142857142857143,0.8620554328174684,0.07106598984771574,2020-03-01,False
49,Central African Republic,0.0006587615283267457,0.007142857142857143,0.9562436680493244,0.041666666666666664,2020-03-15,False
50,Ukraine,0.001976284584980237,0.02142857142857143,0.04653219259469732,0.02631578947368421,2020-03-03,False
51,Congo (Brazzaville),0.0013175230566534915,0.014285714285714285,0.2759802078298589,0.4864864864864865,2020-03-15,False
52,Mauritius,0.002635046113306983,0.02857142857142857,0.35586530226728263,0.14414414414414414,2020-03-18,False
53,Cameroon,0.0013175230566534915,0.014285714285714285,0.15241968718044152,0.05194805194805195,2020-03-06,False
54,Belarus,0.0013175230566534915,0.014285714285714285,0.7188786449122716,0.14285714285714285,2020-02-28,False
55,Madagascar,0.001976284584980237,0.02142857142857143,0.34351102256146326,0.07142857142857142,2020-03-20,False
56,Tajikistan,0.0013175230566534915,0.014285714285714285,0.5437907376671478,0.16666666666666666,2020-05-01,False
57,Uzbekistan,0.005928853754940712,0.06428571428571428,0.950557179363787,0.16666666666666666,2020-03-15,False
58,Angola,0.0013175230566534915,0.014285714285714285,0.909484999887416,0.07142857142857142,2020-03-20,False
59,Gabon,0.0006587615283267457,0.007142857142857143,0.7251905492899344,0.10256410256410256,2020-03-14,False
60,Sri Lanka,0.005928853754940711,0.06428571428571428,0.16429597814995178,0.05714285714285714,2020-01-27,False
61,Cambodia,0.015151515151515152,0.16428571428571428,0.5547707229318952,0.07894736842105263,2020-01-27,False
62,Chad,0.0006587615283267457,0.007142857142857143,0.9344747135064145,0.1,2020-03-19,False
63,Congo (Kinshasa),0.0006587615283267457,0.007142857142857143,0.33704450092660065,0.5,2020-03-11,False
64,Bangladesh,0.005270092226613966,0.05714285714285714,0.478524529702136,0.05,2020-03-08,False
65,Mali,0.0013175230566534915,0.014285714285714285,0.7973516442226116,0.19047619047619047,2020-03-25,False
66,Liberia,0.0006587615283267457,0.007142857142857143,0.6375946073535746,0.05,2020-03-17,False
67,Laos,0.009881422924901186,0.10714285714285714,0.4320859048629603,0.16666666666666666,2020-03-24,False
68,Senegal,0.0013175230566534915,0.014285714285714285,0.6152611066047323,0.05555555555555555,2020-03-02,False
69,Mauritania,0.0006587615283267457,0.007142857142857143,0.16844315761980844,0.06666666666666667,2020-03-14,False
70,India,0.028326745718050068,0.30714285714285716,0.33741041392409066,0.21951219512195122,2020-01-30,False
71,Ethiopia,0.003952569169960474,0.04285714285714286,0.48644304251564763,0.7419354838709677,2020-03-13,False
72,Maldives,0.003952569169960474,0.04285714285714286,0.5949338646408038,0.1111111111111111,2020-03-08,False
73,Bhutan,0.0006587615283267457,0.007142857142857143,0.04613410286068076,0.05263157894736842,2020-03-06,False
74,Egypt,0.00461133069828722,0.049999999999999996,0.8465460928890943,0.18604651162790697,2020-02-14,False
75,Burma,0.011857707509881422,0.12857142857142856,0.37209699359426895,0.125,2020-03-27,False
76,Bulgaria,0.0013175230566534915,0.014285714285714285,0.27850704587630404,0.07431874483897605,2020-03-08,False
77,Cyprus,0.0013175230566534915,0.014285714285714285,0.1631867175787427,0.16666666666666666,2020-03-10,False
78,Croatia,0.007246376811594203,0.07857142857142857,0.7629205378647058,0.2641509433962264,2020-02-25,False
79,Brunei,0.003952569169960474,0.04285714285714286,0.11206546490318936,0.4838709677419355,2020-03-09,False
80,North Korea,0.001976284584980237,0.02142857142857143,0.15800540284842923,0.07142857142857142,2022-05-14,False
81,Mongolia,0.003952569169960474,0.04285714285714286,0.08942384338378884,0.1111111111111111,2020-03-10,False
82,Algeria,0.026350461133069828,0.2857142857142857,0.9744797091695191,0.08695652173913043,2020-02-25,False
83,Hungary,0.002635046113306983,0.02857142857142857,0.2826843739703988,0.24,2020-03-04,False
84,Italy,0.06587615283267458,0.7142857142857143,0.030254753775398324,0.2,2020-01-31,False
85,Slovenia,0.0006587615283267457,0.007142857142857143,0.5543935327417515,0.0625,2020-03-05,False
86,Morocco,0.03689064558629776,0.39999999999999997,0.6829293464655349,0.04878048780487805,2020-03-02,False
87,Czech Republic,0.006587615283267457,0.07142857142857142,0.8004115304029906,0.03636363636363636,2020-03-01,False
88,Israel,0.005928853754940711,0.06428571428571428,0.3124161637381736,0.07801418439716312,2020-02-21,False
89,Malta,0.003952569169960474,0.04285714285714286,0.03588922927566818,0.5,2020-03-07,False
90,Austria,0.006587615283267457,0.07142857142857142,0.2590686217955199,0.14625850340136054,2020-02-25,False
91,Romania,0.003952569169960474,0.04285714285714286,0.6264907407994469,0.75,2020-02-26,False
92,Switzerland,0.015810276679841896,0.17142857142857143,0.7660442155021118,0.06486486486486487,2020-02-25,False
93,Turkey,0.020421607378129116,0.22142857142857142,0.7237056501752815,0.05194805194805195,2020-03-11,False
94,Moldova,0.0006587615283267457,0.007142857142857143,0.48666074851523333,0.091324200913242,2020-03-08,False
95,Serbia,0.001976284584980237,0.02142857142857143,0.42154830977820656,0.047619047619047616,2020-03-06,False
96,Montenegro,0.0013175230566534915,0.014285714285714285,0.06824037912216996,0.10309278350515463,2020-03-17,False
97,Slovakia,0.0006587615283267457,0.007142857142857143,0.9435252026512305,0.1232876712328767,2020-03-06,False
98,Dominican Republic,0.006587615283267457,0.07142857142857142,0.26315905296587205,0.07894736842105263,2020-03-01,False
99,Jamaica,0.002635046113306983,0.02857142857142857,0.4771771123035977,0.06535947712418301,2020-03-11,False
100,Mexico,0.013175230566534916,0.14285714285714285,0.47222340759627957,0.15444015444015444,2020-02-28,False
101,Panama,0.0013175230566534915,0.014285714285714285,0.09099990843105443,0.06,2020-03-10,False
102,Costa Rica,0.0013175230566534915,0.014285714285714285,0.9501440319011041,0.1095890410958904,2020-03-06,False
103,El Salvador,0.0006587615283267457,0.007142857142857143,0.21016662472594572,0.30303030303030304,2020-03-19,False
104,Greece,0.015810276679841896,0.17142857142857143,0.2652657922304439,0.04,2020-02-26,False
105,Indonesia,0.04084321475625823,0.44285714285714284,0.13658734941986783,0.04477611940298507,2020-03-02,False
106,Haiti,0.0013175230566534915,0.014285714285714285,0.5762422558400487,0.1111111111111111,2020-03-20,False
107,Latvia,0.0013175230566534915,0.014285714285714285,0.04676059745948369,0.05555555555555555,2020-03-02,False
108,Lithuania,0.0013175230566534915,0.014285714285714285,0.5391731232987177,0.2,2020-03-19,False
109,Armenia,0.0006587615283267457,0.007142857142857143,0.929490725671995,0.11764705882352941,2020-03-01,False
110,Cuba,0.009881422924901186,0.10714285714285714,0.1379025612035566,0.037037037037037035,2020-03-12,False
111,Georgia,0.0013175230566534915,0.014285714285714285,0.863817564880808,0.06666666666666667,2020-02-26,False
112,United Arab Emirates,0.022397891963109352,0.24285714285714285,0.23561869749540365,0.05263157894736842,2020-01-29,False
113,Germany,0.05928853754940711,0.6428571428571429,0.33515660437734685,0.4,2020-01-27,False
114,Argentina,0.0006587615283267457,0.007142857142857143,0.15979646091062738,0.25,2020-03-03,False
115,Spain,0.05928853754940712,0.6428571428571428,0.6079018699911873,0.029850746268656716,2020-02-01,False
116,Australia,0.028326745718050064,0.3071428571428571,0.5732222101881548,0.043478260869565216,2020-01-26,True
117,Bahamas,0.001976284584980237,0.02142857142857143,0.28723514801989813,0.030303030303030304,2020-03-16,False
118,Fiji,0.0006587615283267457,0.007142857142857143,0.34584577479396084,0.08,2020-03-19,False
119,New Zealand,0.005928853754940712,0.06428571428571428,0.11692785077206169,0.02857142857142857,2020-02-28,False
120,Kenya,0.002635046113306983,0.02857142857142857,0.5910237462137894,0.125,2020-03-13,False
121,Russia,0.044795783926218705,0.4857142857142857,0.601633766992888,0.05555555555555555,2020-01-31,False
122,Philippines,0.0230566534914361,0.24999999999999997,0.5320757837023468,0.14516129032258066,2020-01-30,False
123,Portugal,0.026350461133069828,0.2857142857142857,0.4278994047071767,0.06557377049180328,2020-03-02,False
