,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
0,Papua New Guinea,0.0019267822736030828,0.019230769230769232,0.13219488218373732,0.04,2020-03-20,False
1,Bahrain,0.0019267822736030828,0.019230769230769232,0.8705316159403959,0.09302325581395349,2020-02-24,False
2,Saudi Arabia,0.005780346820809248,0.057692307692307696,0.33912006125313465,0.03225806451612903,2020-03-02,False
3,Laos,0.017341040462427744,0.17307692307692307,0.26552600688397965,0.025,2020-03-24,False
4,Czech Republic,0.0019267822736030828,0.019230769230769232,0.4168338634938188,0.033846153846153845,2020-03-01,False
5,Nepal,0.011560693641618497,0.11538461538461539,0.9396359450763704,0.05782312925170068,2020-01-25,False
6,Israel,0.005780346820809248,0.057692307692307696,0.9105992375520993,0.01775147928994083,2020-02-21,False
7,Netherlands,0.02119460500963391,0.21153846153846154,0.8629380362389772,0.34615384615384615,2020-02-27,False
8,Austria,0.007707129094412331,0.07692307692307693,0.2580089938562986,0.18018018018018017,2020-02-25,False
9,Ethiopia,0.007707129094412331,0.07692307692307693,0.6930147135216251,0.010638297872340425,2020-03-13,False
10,Maldives,0.007707129094412331,0.07692307692307693,0.3068205594039043,0.2,2020-03-08,False
11,Denmark,0.007707129094412331,0.07692307692307693,0.4238504339554401,0.0410958904109589,2020-02-27,False
12,Egypt,0.005780346820809248,0.057692307692307696,0.6727175970820028,0.05263157894736842,2020-02-14,False
13,Jordan,0.0019267822736030828,0.019230769230769232,0.5550515098203487,0.03007518796992481,2020-03-03,False
14,Kuwait,0.0019267822736030828,0.019230769230769232,0.01560265424075269,0.057971014492753624,2020-02-24,False
15,Norway,0.0019267822736030828,0.019230769230769232,0.527800678960855,0.16,2020-02-26,False
16,Vietnam,0.06936416184971098,0.6923076923076923,0.8369223859684378,0.035398230088495575,2020-01-23,True
17,United Arab Emirates,0.03275529865125241,0.3269230769230769,0.8664320102067795,0.0375,2020-01-29,False
18,Switzerland,0.009633911368015413,0.09615384615384616,0.0018752383383118243,0.018518518518518517,2020-02-25,False
19,Oman,0.0019267822736030828,0.019230769230769232,0.9184796110286093,0.3333333333333333,2020-02-24,False
20,Turkey,0.015414258188824663,0.15384615384615385,0.8191333739854143,0.018518518518518517,2020-03-11,False
21,Poland,0.0019267822736030828,0.019230769230769232,0.8000100576818318,0.0228310502283105,2020-03-04,False
22,Pakistan,0.011560693641618497,0.11538461538461539,0.8829350816042217,0.068,2020-02-25,False
23,Brunei,0.0038535645472061657,0.038461538461538464,0.1720307486238868,0.01,2020-03-09,False
24,Spain,0.005780346820809248,0.057692307692307696,0.501614326296661,0.4,2020-02-01,False
25,Palau,0.0038535645472061657,0.038461538461538464,0.31116232635983254,0.019230769230769232,2021-08-22,False
26,Algeria,0.0019267822736030828,0.019230769230769232,0.9265725828028235,0.3783783783783784,2020-02-25,False
27,Sweden,0.0038535645472061657,0.038461538461538464,0.06250142148232263,0.07253886010362694,2020-02-01,False
28,Iran,0.009633911368015413,0.09615384615384616,0.3531152325351995,0.057692307692307696,2020-02-19,False
29,Singapore,0.0674373795761079,0.6730769230769231,0.3343508295981834,0.0365296803652968,2020-01-23,True
30,Australia,0.048169556840077066,0.4807692307692308,0.14144647240520203,0.013157894736842105,2020-01-26,False
31,Burma,0.02697495183044316,0.2692307692307693,0.8746310912254728,0.22424242424242424,2020-03-27,False
32,Qatar,0.019267822736030827,0.19230769230769232,0.0978631398435692,0.16666666666666666,2020-02-29,False
33,South Africa,0.0038535645472061657,0.038461538461538464,0.015861076679251407,0.1774193548387097,2020-03-05,False
34,Belgium,0.0038535645472061657,0.038461538461538464,0.03917517746901433,0.02040816326530612,2020-02-04,False
35,North Korea,0.0038535645472061657,0.038461538461538464,0.6733083300872147,0.5,2022-05-14,False
36,Canada,0.02697495183044316,0.2692307692307692,0.13914142856777467,0.016129032258064516,2020-01-23,True
37,Mongolia,0.011560693641618497,0.11538461538461539,0.9736173423747408,0.017094017094017096,2020-03-10,False
38,Mexico,0.0038535645472061657,0.038461538461538464,0.4245629158455333,0.11363636363636363,2020-02-28,False
39,Malaysia,0.07129094412331406,0.7115384615384616,0.3260194054564284,0.29411764705882354,2020-01-25,False
40,Kazakhstan,0.011560693641618497,0.11538461538461539,0.20206440059081898,0.1,2020-03-13,False
41,Germany,0.036608863198458574,0.3653846153846154,0.3081888614399457,0.06860158311345646,2020-01-27,False
