,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
0,Isle of Man,0.011123470522803115,0.13157894736842105,0.84711719138162,0.9622641509433962,2020-03-20,False
1,Greenland,0.003337041156840934,0.039473684210526314,0.9507943865593078,0.76,2020-03-16,False
2,Mali,0.012235817575083427,0.14473684210526316,0.08834490205287737,0.23684210526315788,2020-03-25,False
3,Djibouti,0.0033370411568409346,0.039473684210526314,0.22721937212690124,0.2,2020-03-18,False
4,Gambia,0.004449388209121246,0.05263157894736842,0.2374033572774472,1.0,2020-03-17,False
5,Guinea-Bissau,0.002224694104560623,0.02631578947368421,0.7028577228224582,0.3333333333333333,2020-03-25,False
6,Sierra Leone,0.00778642936596218,0.09210526315789473,0.8291808281471262,0.6875,2020-03-31,False
7,Liberia,0.004449388209121246,0.05263157894736842,0.10742444398851902,0.25,2020-03-17,False
8,Laos,0.020022246941045607,0.23684210526315788,0.36719630961574823,0.6666666666666666,2020-03-24,False
9,Guinea,0.0055617352614015575,0.06578947368421052,0.12915354876169094,0.5,2020-03-13,True
10,Falkland Islands,0.0011123470522803114,0.013157894736842105,0.22919460167264238,0.6363636363636364,2020-04-04,False
11,Ethiopia,0.034482758620689655,0.40789473684210525,0.9767354080513714,0.6666666666666666,2020-03-13,True
12,Mauritania,0.00778642936596218,0.09210526315789473,0.08328777054631753,0.5806451612903226,2020-03-14,False
13,Burundi,0.0011123470522803114,0.013157894736842105,0.2851345540213116,0.7142857142857143,2020-03-31,False
14,Somalia,0.003337041156840934,0.039473684210526314,0.330598221122847,0.625,2020-03-16,False
15,Namibia,0.0055617352614015575,0.06578947368421052,0.9593398919029539,1.0,2020-03-14,False
16,Libya,0.03337041156840935,0.39473684210526316,0.9167323806190685,0.6153846153846154,2020-03-24,False
17,Rwanda,0.006674082313681869,0.07894736842105263,0.5575760278133548,0.4666666666666667,2020-03-14,False
18,South Sudan,0.002224694104560623,0.02631578947368421,0.010334088394292285,0.4492753623188406,2020-04-05,False
19,Sudan,0.017797552836484983,0.21052631578947367,0.6644561561941271,0.25,2020-03-14,False
20,Tanzania,0.010011123470522803,0.11842105263157894,0.9849093181406744,0.25,2020-03-16,False
21,Uganda,0.0055617352614015575,0.06578947368421052,0.6553958643295872,1.0,2020-03-21,False
22,Montenegro,0.020022246941045607,0.23684210526315788,0.5035196534724681,0.37681159420289856,2020-03-17,False
23,Palau,0.0033370411568409346,0.039473684210526314,0.6831731745810997,0.35294117647058826,2021-08-22,False
24,Suriname,0.0033370411568409346,0.039473684210526314,0.07822905999920127,0.25,2020-03-14,False
25,Guatemala,0.010011123470522803,0.11842105263157894,0.7845891734476711,0.5945945945945946,2020-03-14,False
26,Benin,0.011123470522803115,0.13157894736842105,0.683922203978791,0.25,2020-03-16,False
27,Ghana,0.017797552836484983,0.21052631578947367,0.6541399752875836,0.3333333333333333,2020-03-14,False
28,Uruguay,0.01446051167964405,0.17105263157894737,0.3667469379250269,1.0,2020-03-13,True
29,Niger,0.006674082313681869,0.07894736842105263,0.11713208164123079,0.75,2020-03-20,False
30,Burma,0.024471635150166853,0.2894736842105263,0.2928970868784857,0.75,2020-03-27,False
31,North Korea,0.004449388209121246,0.05263157894736842,0.8866628942842665,0.75,2022-05-14,False
32,Venezuela,0.027808676307007788,0.32894736842105265,0.34290267334643787,0.5263157894736842,2020-03-14,False
33,Antigua and Barbuda,0.00778642936596218,0.09210526315789473,0.3792881463220805,0.5925925925925926,2020-03-13,True
34,Barbados,0.006674082313681869,0.07894736842105263,0.8214070047008885,0.518796992481203,2020-03-17,False
35,Papua New Guinea,0.010011123470522803,0.11842105263157894,0.8190309673954318,0.3472222222222222,2020-03-20,False
36,Grenada,0.0011123470522803114,0.013157894736842105,0.31656447050552494,0.13793103448275862,2020-03-22,False
37,Nicaragua,0.002224694104560623,0.02631578947368421,0.9619115054522629,0.6666666666666666,2020-03-19,False
38,Saint Lucia,0.0033370411568409346,0.039473684210526314,0.0028218757277610473,1.0,2020-03-14,False
39,Trinidad and Tobago,0.006674082313681869,0.07894736842105263,0.20595258688819362,0.5,2020-03-14,False
40,Kyrgyzstan,0.03225806451612903,0.381578947368421,0.5070745858236742,0.42857142857142855,2020-03-18,False
41,El Salvador,0.017797552836484983,0.21052631578947367,0.49729126026177883,0.16666666666666666,2020-03-19,False
42,Haiti,0.004449388209121246,0.05263157894736842,0.6751330330763553,0.5833333333333334,2020-03-20,False
43,Botswana,0.006674082313681868,0.07894736842105263,0.871493426821395,0.5,2020-03-30,False
44,Lithuania,0.07563959955506118,0.8947368421052632,0.6595169889977991,0.5,2020-03-19,False
45,Congo (Brazzaville),0.010011123470522803,0.11842105263157894,0.25563880894916313,0.35294117647058826,2020-03-15,False
46,Central African Republic,0.002224694104560623,0.02631578947368421,0.45503986206947533,0.8285714285714286,2020-03-15,False
47,Swaziland,0.0011123470522803114,0.013157894736842105,0.31025757280260646,0.8421052631578947,2020-03-14,False
48,Equatorial Guinea,0.0055617352614015575,0.06578947368421052,0.7174050796284259,0.8,2020-03-15,False
49,Mauritius,0.018909899888765295,0.2236842105263158,0.39302265553207694,0.3157894736842105,2020-03-18,False
50,Eritrea,0.002224694104560623,0.02631578947368421,0.7037489785787138,0.45,2020-03-21,False
51,Yemen,0.0389321468298109,0.4605263157894737,0.2502475855864347,1.0,2020-04-10,False
