,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,first_occurrence,isInfected
0,Vietnam,0.13872832369942195,1.3846153846153846,0.007145132539071342,2020-01-23,False
1,Singapore,0.1348747591522158,1.3461538461538463,0.49300577815042634,2020-01-23,False
2,Canada,0.05394990366088632,0.5384615384615384,0.8266084109848504,2020-01-23,False
3,Brazil,0.0014534883720930232,0.016666666666666666,0.337461186553917,2020-02-26,False
4,Papua New Guinea,0.0067605412913922126,0.07179487179487179,0.6955050783425061,2020-03-20,False
5,Bahrain,0.0053070529192991885,0.05512820512820513,0.5644383128334476,2020-02-24,False
6,Iceland,0.0029069767441860465,0.03333333333333333,0.7179760951381545,2020-02-28,False
7,Saudi Arabia,0.020281623874176636,0.2153846153846154,0.04327708570452693,2020-03-02,False
8,Laos,0.055030918134157815,0.5794871794871795,0.9798180067741824,2020-03-24,False
9,Morocco,0.0014534883720930232,0.016666666666666666,0.2538745351159044,2020-03-02,False
10,Czech Republic,0.0053070529192991885,0.05512820512820513,0.22005487590528805,2020-03-01,False
11,Nepal,0.03329580588788816,0.3474358974358974,0.12862278208892042,2020-01-25,False
12,Israel,0.017374647129990588,0.18205128205128207,0.4100532452074205,2020-02-21,False
13,Netherlands,0.06564502397275619,0.6897435897435897,0.9288890400200671,2020-02-27,False
14,Austria,0.02268170004928978,0.23717948717948717,0.893169227815973,2020-02-25,False
15,Ethiopia,0.02268170004928978,0.23717948717948717,0.7813764994306484,2020-03-13,False
16,Maldives,0.02268170004928978,0.23717948717948717,0.1310837356914385,2020-03-08,False
17,Ireland,0.0014534883720930232,0.016666666666666666,0.9617714950576541,2020-02-29,False
18,Chile,0.0014534883720930232,0.016666666666666666,0.3278088188394418,2020-02-23,False
19,Denmark,0.024135188421382802,0.25384615384615383,0.1693516288361414,2020-02-27,False
20,Portugal,0.005813953488372093,0.06666666666666667,0.792419073342896,2020-03-02,False
21,Egypt,0.017374647129990588,0.18205128205128207,0.14666084837183035,2020-02-14,False
22,Jordan,0.0067605412913922126,0.07179487179487179,0.6833824570169654,2020-03-03,False
23,Kuwait,0.0053070529192991885,0.05512820512820513,0.28204366196837216,2020-02-24,False
24,Norway,0.0053070529192991885,0.05512820512820513,0.5167657084898687,2020-02-26,False
25,United Arab Emirates,0.09894082986064434,1.0371794871794873,0.9514226669708313,2020-01-29,False
26,Switzerland,0.03234921808486804,0.3423076923076923,0.6964373461002014,2020-02-25,False
27,Oman,0.0053070529192991885,0.05512820512820513,0.2701107418003629,2020-02-24,False
28,Colombia,0.0014534883720930232,0.016666666666666666,0.513036005400245,2020-03-06,False
29,Turkey,0.04536340009857956,0.47435897435897434,0.7586612984886754,2020-03-11,False
30,Poland,0.0067605412913922126,0.07179487179487179,0.6493079082494828,2020-03-04,False
31,Pakistan,0.0362027826320742,0.38076923076923075,0.035975716570297744,2020-02-25,False
32,Brunei,0.012067594210691401,0.12692307692307692,0.455998360019361,2020-03-09,False
33,Spain,0.02173511224626966,0.23205128205128206,0.8512362274283031,2020-02-01,False
34,Guyana,0.0014534883720930232,0.016666666666666666,0.2609558875222151,2020-03-12,False
35,Algeria,0.0067605412913922126,0.07179487179487179,0.5076768038962922,2020-02-25,False
36,Palau,0.010614105838598377,0.11025641025641025,0.5901425762368281,2021-08-22,False
37,Dominican Republic,0.011627906976744186,0.13333333333333333,0.00434796788009395,2020-03-01,False
38,Sweden,0.010614105838598377,0.11025641025641025,0.6973973993327195,2020-02-01,False
39,Peru,0.0014534883720930232,0.016666666666666666,0.596460985699196,2020-03-06,False
40,Iran,0.026535264596495942,0.27564102564102566,0.28671735292003475,2020-02-19,False
41,Jamaica,0.005813953488372093,0.06666666666666667,0.11286416595499782,2020-03-11,False
42,Tunisia,0.0014534883720930232,0.016666666666666666,0.6725278685037148,2020-03-04,False
43,Burma,0.07865920598646771,0.8217948717948719,0.0018080529512932708,2020-03-27,False
44,Qatar,0.057430994309270955,0.6012820512820514,0.01515475517691256,2020-02-29,False
45,South Africa,0.012067594210691401,0.12692307692307692,0.1268127928466185,2020-03-05,False
46,Belgium,0.013521082582784425,0.14358974358974358,0.05365339530190394,2020-02-04,False
47,North Korea,0.010614105838598377,0.11025641025641025,0.18632866415627003,2022-05-14,False
48,Mongolia,0.03184231751579514,0.3307692307692308,0.8843634303802307,2020-03-10,False
49,Antigua and Barbuda,0.0014534883720930232,0.016666666666666666,0.09608071879654156,2020-03-13,False
50,Barbados,0.0014534883720930232,0.016666666666666666,0.6781867202831287,2020-03-17,False
51,Mexico,0.03386991979208675,0.3769230769230769,0.6454794890363901,2020-02-28,False
52,Grenada,0.0014534883720930232,0.016666666666666666,0.7676151358206529,2020-03-22,False
53,Saint Lucia,0.0014534883720930232,0.016666666666666666,0.021240096180440204,2020-03-14,False
54,Panama,0.0014534883720930232,0.016666666666666666,0.7788752682297211,2020-03-10,False
55,Trinidad and Tobago,0.0014534883720930232,0.016666666666666666,0.9982468626862251,2020-03-14,False
56,Costa Rica,0.0029069767441860465,0.03333333333333333,0.5187710875617688,2020-03-06,False
57,Germany,0.11972935430389389,1.264102564102564,0.4804994129927439,2020-01-27,False
58,Kazakhstan,0.03329580588788816,0.3474358974358974,0.21737629276066883,2020-03-13,False
59,Kyrgyzstan,0.010614105838598377,0.11025641025641025,0.7403765948826325,2020-03-18,False
60,El Salvador,0.0014534883720930232,0.016666666666666666,0.025769298723427925,2020-03-19,False
61,Greece,0.0029069767441860465,0.03333333333333333,0.8205335087540602,2020-02-26,False
62,Indonesia,0.1371040014338845,1.4461538461538461,0.6852622780983865,2020-03-02,False
63,Haiti,0.0014534883720930232,0.016666666666666666,0.2908398895997234,2020-03-20,False
64,France,0.06520533673880897,0.6961538461538461,0.9064674296248035,2020-01-24,True
65,Azerbaijan,0.010614105838598377,0.11025641025641025,0.02100472616015181,2020-03-01,False
66,Ukraine,0.0053070529192991885,0.05512820512820513,0.5223865801376926,2020-03-03,False
67,Mauritius,0.010614105838598377,0.11025641025641025,0.5429544770532817,2020-03-18,False
68,Cuba,0.0188953488372093,0.21666666666666667,0.235490807018098,2020-03-12,False
