,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
81,Bahamas,0.002365464222353637,0.011049723756906077,0.9390383936438594,0.4444444444444444,2020-03-16,False
82,Belize,0.0011827321111768185,0.0055248618784530384,0.9158375846036204,0.6666666666666666,2020-03-23,False
83,Uzbekistan,0.044352454169130695,0.20718232044198895,0.8035825931985254,0.25,2020-03-15,False
84,Fiji,0.0035481963335304554,0.016574585635359115,0.18065781290267402,0.07142857142857142,2020-03-19,False
85,Tonga,0.0011827321111768185,0.0055248618784530384,0.2615543737085978,0.16666666666666666,2021-10-29,False
86,Samoa,0.0017740981667652277,0.008287292817679558,0.9665760552860481,0.16666666666666666,2020-11-18,False
87,Angola,0.00768775872264932,0.03591160220994475,0.4401590229445399,0.25,2020-03-20,False
88,Kazakhstan,0.03784742755765819,0.17679558011049723,0.7278322939790457,0.20689655172413793,2020-03-13,False
89,Gabon,0.0017740981667652277,0.008287292817679558,0.876127213914595,0.5,2020-03-14,False
90,Vanuatu,0.002365464222353637,0.011049723756906077,0.5058149310794331,0.75,2020-11-10,False
91,Sao Tome and Principe,0.0005913660555884093,0.0027624309392265192,0.8034333045578174,0.3611111111111111,2020-04-06,False
92,Mozambique,0.0005913660555884093,0.0027624309392265192,0.6792320980934893,0.2,2020-03-22,False
93,Kenya,0.011235955056179775,0.052486187845303865,0.4972494989756374,0.5,2020-03-13,False
94,Seychelles,0.0029568302779420462,0.013812154696132596,0.13001092313581342,0.06666666666666667,2020-03-15,False
95,Chad,0.002365464222353637,0.011049723756906077,0.18143477855190537,0.5555555555555556,2020-03-19,False
96,Solomon Islands,0.0005913660555884093,0.0027624309392265192,0.5814312956149257,0.4444444444444444,2020-10-12,False
97,Nauru,0.0005913660555884093,0.0027624309392265192,0.23316387413582074,0.058823529411764705,2022-04-04,False
98,Zimbabwe,0.0005913660555884093,0.0027624309392265192,0.5294684504472243,0.3333333333333333,2020-03-20,False
99,Guernsey,0.00827912477823773,0.03867403314917127,0.3817786682642079,0.07142857142857142,2020-03-22,False
100,Jersey,0.01655824955647546,0.07734806629834254,0.9302271743086042,0.8235294117647058,2020-03-22,False
101,Congo (Kinshasa),0.0017740981667652277,0.008287292817679558,0.5630757499194939,0.9655172413793104,2020-03-11,False
102,Bangladesh,0.02069781194559432,0.09668508287292818,0.005386291100390017,0.15789473684210525,2020-03-08,False
