,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,first_occurrence,isInfected
0,Vietnam,0.13872832369942195,1.3846153846153846,0.0515347842981031,2020-01-23,False
1,Singapore,0.1348747591522158,1.3461538461538463,0.4657014640384436,2020-01-23,False
2,Canada,0.05394990366088632,0.5384615384615384,0.24181540439333749,2020-01-23,False
3,France,0.06520533673880897,0.6961538461538461,0.24079844047130172,2020-01-24,False
4,Nepal,0.038019152716498146,0.39779560966611327,0.42271905592244463,2020-01-25,False
5,Malaysia,0.2517975145216179,2.6471776425013838,0.9555911061081265,2020-01-25,False
6,Australia,0.19915468656450994,2.103813213165731,0.11777397921189392,2020-01-26,False
7,Sri Lanka,0.05047072352047169,0.5335612828418583,0.09968787504361065,2020-01-27,False
8,Cambodia,0.12873948444291916,1.3681121037236146,0.6854910095999899,2020-01-27,False
9,Germany,0.29755140512365635,3.1901046196010223,0.9122063640280956,2020-01-27,False
10,Finland,0.0831774079668156,0.8639777866100917,0.338258624266344,2020-01-29,False
11,United Arab Emirates,0.18683665035250693,1.9486452265253882,0.4460865569575825,2020-01-29,False
12,India,0.24206111208991107,2.4988967592826925,0.17849791184122565,2020-01-30,False
13,Philippines,0.2162987453323929,2.253892329386257,0.7186262758213808,2020-01-30,False
14,United Kingdom,0.5941959638468108,6.037227279794089,0.08255508940144851,2020-01-31,False
15,Italy,0.5356470630108965,5.34233563115329,0.24780393250257748,2020-01-31,False
16,Russia,0.5588424470086394,5.721427682851313,0.5710796102639464,2020-01-31,False
17,Sweden,0.09355558584279938,0.8671729996016831,0.5568951627455744,2020-02-01,False
18,Spain,0.6852318742889499,6.165247582154057,0.8297377373974626,2020-02-01,False
19,Belgium,0.16425541161646584,1.789418064614044,0.3047558780914662,2020-02-04,False
20,Egypt,0.11598079712521848,1.3544924330624108,0.7370910311878635,2020-02-14,False
21,Iran,0.11417852851352785,1.3276945188002363,0.03373035684544423,2020-02-19,False
22,Lebanon,0.027670825759106232,0.35464193556421575,0.9806895675201583,2020-02-21,False
23,Israel,0.10917611006360593,1.3314268526753494,0.8599552260332525,2020-02-21,False
24,Chile,0.016311660123344444,0.19711495780332436,0.7868040781519036,2020-02-23,False
25,Bahrain,0.05497166045350216,0.704119434932901,0.8158496110176239,2020-02-24,False
26,Afghanistan,0.019389967413827956,0.2643711455492475,0.7574562343943944,2020-02-24,False
27,Kuwait,0.06703662739640845,0.8841167008023254,0.5999483609904691,2020-02-24,False
28,Oman,0.08505302570890251,1.0943645905281314,0.08658556991231126,2020-02-24,False
29,Iraq,0.06259860535681241,0.8369406253413338,0.42510386058027827,2020-02-24,False
30,Croatia,0.2870243582495663,3.772166548731197,0.15145009605286264,2020-02-25,False
31,Algeria,0.2669864463129951,3.3009943559926667,0.9165422621020756,2020-02-25,False
32,Austria,0.2809221932778476,3.6862747481412006,0.8340539423250647,2020-02-25,False
33,Switzerland,0.43738672390081534,5.7512834573109215,0.9305697802237994,2020-02-25,False
34,Pakistan,0.2199939311850749,2.7625571967363007,0.34106506284188776,2020-02-25,False
35,Brazil,0.08007659342659643,1.0543581879389272,0.03596037750755021,2020-02-26,False
36,Norway,0.3522981749879517,4.830841945112108,0.2318890141686326,2020-02-26,False
37,Romania,0.21419208285742997,2.929580911103895,0.5045366925267379,2020-02-26,False
38,Greece,0.8445091822572101,11.16269934447412,0.586355539863059,2020-02-26,False
39,Georgia,0.03900635322166184,0.5000623993897092,0.26910492837673694,2020-02-26,False
40,Estonia,0.05318970730066869,0.7200036561558989,0.26600786167804935,2020-02-27,False
41,Netherlands,0.6543250698591265,8.498788168447879,0.3121895836771128,2020-02-27,False
42,Denmark,0.33214842458504196,4.363063316069922,0.4491878253339735,2020-02-27,False
43,Iceland,0.08012185943653682,1.0191594964630148,0.802254188441344,2020-02-28,False
44,Nigeria,0.05168053523162135,0.6676790501712345,0.4582797095610197,2020-02-28,False
45,Belarus,0.0835747801844669,1.0896211532161135,0.53302539165473,2020-02-28,False
46,Mexico,0.205439559150075,2.4852093151317787,0.9992438755378056,2020-02-28,False
47,New Zealand,0.1770589153035655,2.1058097955918593,0.3834949947184636,2020-02-28,False
48,Luxembourg,0.13321845366722324,1.687090995265619,0.4474210797092759,2020-02-29,False
49,Qatar,0.3422733963599571,4.131158260686469,0.10090581119912256,2020-02-29,False
50,Ireland,0.6182126182828969,7.968395027191434,0.9820734396295238,2020-02-29,False
51,Ecuador,0.014283562920291707,0.17487997954360934,0.7067352255582618,2020-03-01,False
52,Dominican Republic,0.1568178544868256,1.8891090756809115,0.08979719497228988,2020-03-01,False
53,Czech Republic,0.31433709094766726,3.8981248953850236,0.5041322617447279,2020-03-01,False
54,Azerbaijan,0.12372870030813439,1.5234769609516876,0.9831092850510922,2020-03-01,False
55,Armenia,0.10573234438188635,1.340800576382616,0.33607906854977787,2020-03-01,False
56,Senegal,0.04631131593233951,0.5641638283509772,0.6710003929783119,2020-03-02,False
57,Saudi Arabia,0.626460263948386,7.425963380122136,0.33569445196639003,2020-03-02,False
58,Indonesia,0.6656934448707034,7.61122675018236,0.47162977814180596,2020-03-02,False
59,Latvia,0.19032785022379373,2.2657189948314036,0.5971619690719309,2020-03-02,False
60,Morocco,0.8019481646774301,9.550405066091036,0.8925920899601004,2020-03-02,False
61,Portugal,0.9182673110597422,10.917653879557562,0.7989615888589823,2020-03-02,False
62,Jordan,0.1595005183286898,1.7620406321178579,0.009206438822474183,2020-03-03,False
63,Argentina,0.08352327649537976,0.864686891818801,0.8188608084349125,2020-03-03,False
64,Ukraine,0.41704538877442415,4.767566677348847,0.1599270525434855,2020-03-03,False
65,Faroe Islands,0.00961165900223709,0.08045461322219341,0.7294135673783445,2020-03-04,False
66,Gibraltar,0.025747324058423154,0.2936680916786533,0.1189727979413997,2020-03-04,False
67,Tunisia,0.5380197805257422,5.873592168763356,0.4990138028504135,2020-03-04,False
68,Hungary,0.32760336955737734,3.553074591573256,0.5705834510643566,2020-03-04,False
69,Poland,1.20556195155232,13.037354899103445,0.9524484967061636,2020-03-04,False
70,Slovenia,0.07157384614552674,0.7128353818763496,0.8885776568780166,2020-03-05,False
71,Bosnia and Herzegovina,0.05163458145851432,0.5131470404230878,0.9013512790393577,2020-03-05,False
72,South Africa,0.14814573645222243,1.4911193955472648,0.045718942036116816,2020-03-05,False
73,Bhutan,0.028752151425932574,0.29101697329137427,0.24203178354075217,2020-03-06,False
74,Colombia,0.091523100572413,0.7900094913185527,0.0874626658921096,2020-03-06,False
75,Serbia,0.2975014667648816,2.784780642690272,0.9659783869303653,2020-03-06,False
76,Slovakia,0.11219669390440609,1.0886915363118834,0.5074187557970676,2020-03-06,False
77,Peru,0.0730985456913144,0.5963591705786614,0.2557674620778101,2020-03-06,False
78,Togo,0.021468188839667425,0.17545412174586655,0.02600320930368194,2020-03-06,False
79,Costa Rica,0.03336058073486629,0.3222545600285388,0.6658731473880819,2020-03-06,False
80,Cameroon,0.03985728682510563,0.36240631119546274,0.037251808929527286,2020-03-06,False
81,Malta,0.44389410753958003,4.077501580825805,0.7313114657489254,2020-03-07,False
82,Maldives,0.2006481172309215,1.8666692917657548,0.3996569938370207,2020-03-08,False
83,Bulgaria,0.36721452315413416,3.1889431778173294,0.5996707506844707,2020-03-08,False
84,Moldova,0.15599466377526275,1.342705024478633,0.8647685168378336,2020-03-08,False
85,Paraguay,0.02276853156321246,0.1422394058989552,0.6547274842454913,2020-03-08,False
86,Bangladesh,0.2889680857919,2.577328634252506,0.9503631638877384,2020-03-08,False
87,Albania,0.12380565156962421,1.044118067199973,0.04280924188753199,2020-03-09,False
88,Brunei,0.11777240747876856,1.0287519490479813,0.6713930735139343,2020-03-09,False
89,Cyprus,0.5852653326653455,4.409310736905699,0.15249971755027403,2020-03-10,False
90,Burkina Faso,0.04312433070824819,0.28741694179092275,0.7708375518238206,2020-03-10,False
91,Mongolia,0.11307233198187136,1.0436125725860665,0.5148183399532725,2020-03-10,False
92,Panama,0.19041645927892023,1.104769708623358,0.27154964541446736,2020-03-10,False
93,Bolivia,0.07251115995473434,0.4108782108513559,0.6028877772775431,2020-03-11,False
94,Honduras,0.014847020173640762,0.06537591599393897,0.24929085701960507,2020-03-11,False
95,Jamaica,0.11026575276554407,0.882071954069146,0.6980806191802609,2020-03-11,False
96,Cote d'Ivoire,0.07267087547702908,0.4664779995822603,0.6321572168436109,2020-03-11,False
97,Turkey,3.3419067757872583,24.338088463873127,0.14902725908829906,2020-03-11,False
98,Congo (Kinshasa),0.038915001401883906,0.2500343859848644,0.21101156585224745,2020-03-11,False
99,Guyana,0.01639957742289391,0.15188248384065353,0.9256670079484844,2020-03-12,False
100,Cuba,0.44562411716931905,3.698406780821468,0.5113988356969261,2020-03-12,False
101,Guinea,0.03813906807753868,0.3024644903652617,0.010378411630981632,2020-03-13,False
102,Ethiopia,0.3394936394564325,2.839705834025436,0.602304286894264,2020-03-13,False
103,Uruguay,0.1008937968402689,0.7419049707758404,0.8922448564731529,2020-03-13,False
104,Antigua and Barbuda,0.06966748692612706,0.5785097080133886,0.5084142562154894,2020-03-13,False
105,Kazakhstan,0.7902849452403125,6.809013536163775,0.05039325045212151,2020-03-13,False
106,Kenya,0.26915442469708317,2.310989136146622,0.713849283396837,2020-03-13,False
107,Mauritania,0.07786114883137248,0.6393228218655137,0.8463470169296792,2020-03-14,False
108,Namibia,0.04376888086325721,0.34686952008880795,0.6670398605890188,2020-03-14,False
109,Rwanda,0.06102653381164018,0.5157358304638253,0.3306783825162656,2020-03-14,False
110,Sudan,0.17379067810565998,1.430755450468754,0.5024314344188995,2020-03-14,False
111,Suriname,0.0230903213077108,0.1818871505390742,0.9851140089309335,2020-03-14,False
112,Guatemala,0.06067645592461396,0.5247370279547278,0.14699115327250833,2020-03-14,False
113,Ghana,0.15317526544187288,1.2813034652608655,0.37464408032565566,2020-03-14,False
