,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
0,Isle of Man,0.013404825737265416,0.1282051282051282,0.21507622610848032,0.9811320754716981,2020-03-20,False
1,Greenland,0.004021447721179625,0.038461538461538464,0.9010052634482464,0.78,2020-03-16,False
2,Mali,0.020107238605898123,0.19230769230769232,0.3059527078341725,0.23684210526315788,2020-03-25,False
3,Djibouti,0.00804289544235925,0.07692307692307693,0.6843357711608167,0.2,2020-03-18,False
4,Gambia,0.005361930294906166,0.05128205128205128,0.8182474272908274,1.0,2020-03-17,False
5,Guinea-Bissau,0.004021447721179625,0.038461538461538464,0.8115869166261053,0.9375,2020-03-25,False
6,Sierra Leone,0.010723860589812333,0.10256410256410256,0.5951997392421481,0.5,2020-03-31,False
7,Liberia,0.00804289544235925,0.07692307692307691,0.4894010318541542,0.6666666666666666,2020-03-17,False
8,Laos,0.02412868632707775,0.23076923076923075,0.14171272812880287,0.75,2020-03-24,False
9,Falkland Islands,0.0013404825737265416,0.01282051282051282,0.23952515094413118,0.7272727272727273,2020-04-04,False
10,Burundi,0.004021447721179625,0.038461538461538464,0.801936675031791,0.75,2020-03-31,False
11,Somalia,0.012064343163538875,0.11538461538461538,0.20173760174901045,0.5806451612903226,2020-03-16,False
12,Libya,0.040214477211796246,0.38461538461538464,0.014853101699519922,0.391304347826087,2020-03-24,False
13,South Sudan,0.00804289544235925,0.07692307692307693,0.2019410159927918,0.7142857142857143,2020-04-05,False
14,Tanzania,0.02680965147453083,0.2564102564102564,0.9962027870675629,1.0,2020-03-16,False
15,Uganda,0.010723860589812333,0.10256410256410256,0.7553411097110102,0.75,2020-03-21,False
16,Montenegro,0.02412868632707775,0.23076923076923078,0.24716505890593898,0.75,2020-03-17,False
17,Palau,0.004021447721179625,0.038461538461538464,0.45116534908586137,0.5945945945945946,2021-08-22,False
18,Benin,0.01742627345844504,0.16666666666666666,0.21822335062991594,0.5,2020-03-16,False
