,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,first_occurrence,isInfected
0,Vietnam,0.13872832369942195,1.3846153846153846,0.4647044998961335,2020-01-23,False
1,Singapore,0.1348747591522158,1.3461538461538463,0.08665144551085147,2020-01-23,False
2,Canada,0.05394990366088632,0.5384615384615384,0.9275756305595256,2020-01-23,False
3,France,0.06520533673880897,0.6961538461538461,0.8444321104314231,2020-01-24,False
4,Nepal,0.038019152716498146,0.39779560966611327,0.14231171789506813,2020-01-25,False
5,Malaysia,0.2517975145216179,2.6471776425013838,0.712707056027134,2020-01-25,False
6,Australia,0.19915468656450994,2.103813213165731,0.964721626993976,2020-01-26,False
7,Sri Lanka,0.05047072352047169,0.5335612828418583,0.9532474026641616,2020-01-27,False
8,Cambodia,0.12873948444291916,1.3681121037236146,0.7450070535777605,2020-01-27,False
9,Germany,0.29755140512365635,3.1901046196010223,0.521498440460056,2020-01-27,False
10,Finland,0.0831774079668156,0.8639777866100917,0.01001584445926007,2020-01-29,False
11,United Arab Emirates,0.18683665035250693,1.9486452265253882,0.4792124020513179,2020-01-29,False
12,India,0.24206111208991107,2.4988967592826925,0.9984563415159207,2020-01-30,False
13,Philippines,0.2162987453323929,2.253892329386257,0.6872310062871053,2020-01-30,False
14,United Kingdom,0.5941959638468108,6.037227279794089,0.45235325263805504,2020-01-31,False
15,Italy,0.5356470630108965,5.34233563115329,0.5815029095538136,2020-01-31,False
16,Russia,0.5588424470086394,5.721427682851313,0.7900046404478304,2020-01-31,False
17,Sweden,0.09355558584279938,0.8671729996016831,0.8478920886731862,2020-02-01,False
18,Spain,0.6852318742889499,6.165247582154057,0.9366907498306829,2020-02-01,False
19,Belgium,0.16425541161646584,1.789418064614044,0.2147072603139335,2020-02-04,False
20,Egypt,0.11598079712521848,1.3544924330624108,0.376246242766448,2020-02-14,False
21,Iran,0.11417852851352785,1.3276945188002363,0.9801076515326591,2020-02-19,False
22,Lebanon,0.027670825759106232,0.35464193556421575,0.48348033706070026,2020-02-21,False
23,Israel,0.10917611006360593,1.3314268526753494,0.23965969627530703,2020-02-21,False
24,Chile,0.016311660123344444,0.19711495780332436,0.7678338297912778,2020-02-23,False
25,Bahrain,0.05497166045350216,0.704119434932901,0.11103469404540867,2020-02-24,False
26,Afghanistan,0.019389967413827956,0.2643711455492475,0.46861010882038423,2020-02-24,False
27,Kuwait,0.06703662739640845,0.8841167008023254,0.9948381243277084,2020-02-24,False
28,Oman,0.08505302570890251,1.0943645905281314,0.9295469765225127,2020-02-24,False
29,Iraq,0.06259860535681241,0.8369406253413338,0.0356903558784849,2020-02-24,False
30,Croatia,0.2870243582495663,3.772166548731197,0.8017702806830711,2020-02-25,False
31,Algeria,0.2669864463129951,3.3009943559926667,0.011334002202847082,2020-02-25,False
32,Austria,0.2809221932778476,3.6862747481412006,0.48813034889872,2020-02-25,False
33,Switzerland,0.43738672390081534,5.7512834573109215,0.6520725486601548,2020-02-25,False
34,Pakistan,0.2199939311850749,2.7625571967363007,0.6742127432051696,2020-02-25,False
35,Brazil,0.08007659342659643,1.0543581879389272,0.7535658397194844,2020-02-26,False
36,Norway,0.3522981749879517,4.830841945112108,0.18985494629273847,2020-02-26,False
37,Romania,0.21419208285742997,2.929580911103895,0.2137312877547376,2020-02-26,False
38,Greece,0.8445091822572101,11.16269934447412,0.5800014650436693,2020-02-26,False
39,Georgia,0.03900635322166184,0.5000623993897092,0.018505218381370536,2020-02-26,False
40,Estonia,0.05318970730066869,0.7200036561558989,0.1020605196124037,2020-02-27,False
41,Netherlands,0.6543250698591265,8.498788168447879,0.6839488949744832,2020-02-27,False
42,Denmark,0.33214842458504196,4.363063316069922,0.518838410183153,2020-02-27,False
43,Iceland,0.08012185943653682,1.0191594964630148,0.7954376605350981,2020-02-28,False
44,Nigeria,0.05168053523162135,0.6676790501712345,0.8412505142651395,2020-02-28,False
45,Belarus,0.0835747801844669,1.0896211532161135,0.7918702613560366,2020-02-28,False
46,Mexico,0.205439559150075,2.4852093151317787,0.5991187796015857,2020-02-28,False
47,New Zealand,0.1770589153035655,2.1058097955918593,0.24053876650962858,2020-02-28,False
48,Luxembourg,0.13321845366722324,1.687090995265619,0.007760590632540754,2020-02-29,False
49,Qatar,0.3422733963599571,4.131158260686469,0.4875431066083201,2020-02-29,False
50,Ireland,0.6182126182828969,7.968395027191434,0.8850577080536555,2020-02-29,False
51,Ecuador,0.014283562920291707,0.17487997954360934,0.19463613074253094,2020-03-01,False
52,Dominican Republic,0.1568178544868256,1.8891090756809115,0.7091811806508714,2020-03-01,False
53,Czech Republic,0.31433709094766726,3.8981248953850236,0.42164077619995843,2020-03-01,False
54,Azerbaijan,0.12372870030813439,1.5234769609516876,0.7255586779363256,2020-03-01,False
55,Armenia,0.10573234438188635,1.340800576382616,0.9508393993056804,2020-03-01,False
56,Senegal,0.04631131593233951,0.5641638283509772,0.878938757862069,2020-03-02,False
57,Saudi Arabia,0.626460263948386,7.425963380122136,0.08096185401494027,2020-03-02,False
58,Indonesia,0.6656934448707034,7.61122675018236,0.1764906980704577,2020-03-02,False
59,Latvia,0.19032785022379373,2.2657189948314036,0.9289609000235034,2020-03-02,False
60,Morocco,0.8019481646774301,9.550405066091036,0.35034443227483625,2020-03-02,False
61,Portugal,0.9182673110597422,10.917653879557562,0.2745301893264066,2020-03-02,False
62,Jordan,0.1595005183286898,1.7620406321178579,0.7514743587487305,2020-03-03,False
63,Argentina,0.08352327649537976,0.864686891818801,0.2726095097897474,2020-03-03,False
64,Ukraine,0.41704538877442415,4.767566677348847,0.32134041120829315,2020-03-03,False
65,Faroe Islands,0.00961165900223709,0.08045461322219341,0.4080425239125155,2020-03-04,False
66,Gibraltar,0.025747324058423154,0.2936680916786533,0.16700710526798035,2020-03-04,False
67,Tunisia,0.5380197805257422,5.873592168763356,0.6225669856916886,2020-03-04,False
68,Hungary,0.32760336955737734,3.553074591573256,0.9341747869251471,2020-03-04,False
69,Poland,1.20556195155232,13.037354899103445,0.69934928189823,2020-03-04,False
70,Slovenia,0.07157384614552674,0.7128353818763496,0.19648470224912984,2020-03-05,False
71,Bosnia and Herzegovina,0.05163458145851432,0.5131470404230878,0.5762470949725577,2020-03-05,False
72,South Africa,0.14814573645222243,1.4911193955472648,0.7197302208551604,2020-03-05,False
73,Bhutan,0.028752151425932574,0.29101697329137427,0.5931969669464731,2020-03-06,False
74,Colombia,0.091523100572413,0.7900094913185527,0.7304179706415659,2020-03-06,False
75,Serbia,0.2975014667648816,2.784780642690272,0.5155259111961824,2020-03-06,False
76,Slovakia,0.11219669390440609,1.0886915363118834,0.5802696717280745,2020-03-06,False
77,Peru,0.0730985456913144,0.5963591705786614,0.06723684519051176,2020-03-06,False
78,Togo,0.021468188839667425,0.17545412174586655,0.8922061702956304,2020-03-06,False
79,Costa Rica,0.03336058073486629,0.3222545600285388,0.45886884610780954,2020-03-06,False
80,Cameroon,0.03985728682510563,0.36240631119546274,0.11258688473150447,2020-03-06,False
81,Malta,0.44389410753958003,4.077501580825805,0.7901304917673645,2020-03-07,False
82,Maldives,0.2006481172309215,1.8666692917657548,0.8193346023839345,2020-03-08,False
83,Bulgaria,0.36721452315413416,3.1889431778173294,0.9916793593760133,2020-03-08,False
84,Moldova,0.15599466377526275,1.342705024478633,0.013030924938931987,2020-03-08,False
85,Paraguay,0.02276853156321246,0.1422394058989552,0.591861643536542,2020-03-08,False
86,Bangladesh,0.2889680857919,2.577328634252506,0.34319403578897945,2020-03-08,False
87,Albania,0.12380565156962421,1.044118067199973,0.8181988604106736,2020-03-09,False
88,Brunei,0.11777240747876856,1.0287519490479813,0.5891426164977347,2020-03-09,False
89,Cyprus,0.5852653326653455,4.409310736905699,0.9474289019335453,2020-03-10,False
90,Burkina Faso,0.04312433070824819,0.28741694179092275,0.7144618094621408,2020-03-10,False
91,Mongolia,0.11307233198187136,1.0436125725860665,0.26201569311614703,2020-03-10,False
92,Panama,0.19041645927892023,1.104769708623358,0.09716440054802067,2020-03-10,False
93,Bolivia,0.07251115995473434,0.4108782108513559,0.6522147707925205,2020-03-11,False
94,Honduras,0.014847020173640762,0.06537591599393897,0.9234434064416228,2020-03-11,False
95,Jamaica,0.11026575276554407,0.882071954069146,0.5947643310411838,2020-03-11,False
96,Cote d'Ivoire,0.07267087547702908,0.4664779995822603,0.9445308885929287,2020-03-11,False
97,Turkey,3.3419067757872583,24.338088463873127,0.24694354953691422,2020-03-11,False
98,Congo (Kinshasa),0.038915001401883906,0.2500343859848644,0.6724334705216256,2020-03-11,False
99,Guyana,0.01639957742289391,0.15188248384065353,0.29861055077897825,2020-03-12,False
100,Cuba,0.44562411716931905,3.698406780821468,0.3219549857587646,2020-03-12,False
101,Guinea,0.03813906807753868,0.3024644903652617,0.30873455685413886,2020-03-13,False
102,Ethiopia,0.3394936394564325,2.839705834025436,0.8002246050888764,2020-03-13,False
103,Uruguay,0.1008937968402689,0.7419049707758404,0.31820062236229674,2020-03-13,False
104,Antigua and Barbuda,0.06966748692612706,0.5785097080133886,0.21984247237625787,2020-03-13,False
105,Kazakhstan,0.7902849452403125,6.809013536163775,0.5897185081510231,2020-03-13,False
106,Kenya,0.26915442469708317,2.310989136146622,0.6397384014741864,2020-03-13,False
107,Mauritania,0.07786114883137248,0.6393228218655137,0.14539819071938676,2020-03-14,False
108,Namibia,0.04376888086325721,0.34686952008880795,0.7203714694313408,2020-03-14,False
109,Rwanda,0.06102653381164018,0.5157358304638253,0.8783706560831471,2020-03-14,False
110,Sudan,0.17379067810565998,1.430755450468754,0.9163634980770656,2020-03-14,False
111,Suriname,0.0230903213077108,0.1818871505390742,0.5532861099903751,2020-03-14,False
112,Guatemala,0.06067645592461396,0.5247370279547278,0.9912617519124771,2020-03-14,False
113,Ghana,0.15317526544187288,1.2813034652608655,0.23115377219349387,2020-03-14,False
114,Venezuela,0.20928512748714986,1.7309110223805282,0.35751209300242903,2020-03-14,False
115,Saint Lucia,0.04633427990370729,0.4234926953442759,0.7305811210796621,2020-03-14,False
116,Trinidad and Tobago,0.05608388340759692,0.5274759233403425,0.47166739743563835,2020-03-14,False
117,Swaziland,0.007388645715506954,0.05507828724608477,0.3293293766415293,2020-03-14,False
118,Gabon,0.07082025482101109,0.5877214038452419,0.7709134566158033,2020-03-14,False
119,Congo (Brazzaville),0.10450714419081307,0.8950547237121392,0.8203252318766718,2020-03-15,False
120,Central African Republic,0.025679662738966953,0.22602340244445163,0.7169843585703102,2020-03-15,False
121,Equatorial Guinea,0.059025332648794254,0.47936336813081365,0.9783425752935387,2020-03-15,False
122,Uzbekistan,1.1337031886188866,10.157586608110064,0.4037493761623736,2020-03-15,False
123,Seychelles,0.08719199733203459,0.7735928956806115,0.5022384802441311,2020-03-15,False
124,Greenland,0.03875917525555614,0.30466945472666535,0.9613035521608648,2020-03-16,False
125,Somalia,0.07478689542039202,0.6940557741948297,0.05392826302900211,2020-03-16,False
126,Tanzania,0.14717097279754787,1.3134458942936498,0.7254726691272081,2020-03-16,False
127,Benin,0.1326574166783433,1.1467990200826224,0.19213969278765863,2020-03-16,False
128,Bahamas,0.09621257605553316,0.9101897989518716,0.9888184386384036,2020-03-16,False
129,Gambia,0.06179833091431565,0.5260301832856692,0.5931739363016809,2020-03-17,False
130,Liberia,0.06576178000007128,0.5770418262160394,0.08889330721326649,2020-03-17,False
131,Montenegro,0.29287223052497513,2.5959079921638106,0.2362518486277594,2020-03-17,False
132,Barbados,0.11606052912797604,1.0622953786352136,0.9479043737436641,2020-03-17,False
133,Djibouti,0.08526400221655678,0.7786301377141226,0.9568810609285738,2020-03-18,False
134,Kyrgyzstan,0.5633805920740339,5.088053719502023,0.9994590256678346,2020-03-18,False
135,Mauritius,0.352718143661131,3.151511119218819,0.10733769491823719,2020-03-18,False
136,Zambia,0.1348641075165468,1.1721994219289307,0.41783132914536314,2020-03-18,False
137,Nicaragua,0.03584747943780911,0.3089851698873595,0.7201688029999337,2020-03-19,False
138,El Salvador,0.25454230817883244,2.1609272099767782,0.22601149159694867,2020-03-19,False
139,Lithuania,1.3493192717287839,11.43807139278774,0.536701871450486,2020-03-19,False
140,Fiji,0.14066563024235715,1.2407770425895441,0.7814532479731134,2020-03-19,False
141,Chad,0.12613459549998407,1.0481281441439272,0.0028122009701425643,2020-03-19,False
142,Isle of Man,0.23483476793600244,2.0240246032954405,0.6317000094494911,2020-03-20,False
143,Madagascar,0.12042034423720976,1.0532696358624418,0.791221427821022,2020-03-20,False
144,Niger,0.1397616377971337,1.1769183190331025,0.6389994333698787,2020-03-20,False
145,Papua New Guinea,0.23324010895018613,2.039370307923057,0.002121108659964732,2020-03-20,False
146,Angola,0.4097908274381536,3.452761761690858,0.573517298115858,2020-03-20,False
147,Haiti,0.09008965270316663,0.7830953008416088,0.6001650612234792,2020-03-20,False
148,Zimbabwe,0.15516045470746742,1.2668826478587538,0.3338568803931822,2020-03-20,False
149,Uganda,0.19907999556468337,1.6136134414688177,0.179853431345129,2020-03-21,False
150,Eritrea,0.07649997119565051,0.6167168184939811,0.4589222793750951,2020-03-21,False
151,Dominica,0.04622078421271916,0.35533168274566723,0.26990632885096033,2020-03-22,False
152,Grenada,0.11222558143069852,0.8919576140378703,0.3328824372762015,2020-03-22,False
153,Mozambique,0.3309991447389315,2.544437515322813,0.5515645607729032,2020-03-22,False
154,Jersey,0.8219647252505032,6.715826851795608,0.5718709097409206,2020-03-22,False
155,Guernsey,0.4174636175439364,3.4385494458929844,0.3869096713174909,2020-03-22,False
156,Belize,0.13953213545139714,1.0352256865967675,0.09957750264368115,2020-03-23,False
157,Comoros,0.07712249653577381,0.5017786505022909,0.06673386906804757,2020-04-30,False
158,Mali,0.486229417095559,3.5006057944007223,0.022820796567157742,2020-03-25,False
159,South Sudan,0.19286516598574532,1.3607348284566227,0.10740737310144566,2020-04-05,False
160,Guinea-Bissau,0.11028975216486009,0.7615712701594682,0.3561132200079111,2020-03-25,False
161,Sierra Leone,0.31986813907816736,2.2821972335921745,0.6906955529889838,2020-03-31,False
162,Tajikistan,1.9394524917869211,14.755730110279904,0.8143432473270402,2020-05-01,False
163,Burma,0.9394608533535171,7.494024575439704,0.149912231873773,2020-03-27,False
164,Tonga,0.10402303175095967,0.727297144361789,0.06299509749936072,2021-10-29,False
165,Laos,0.7712036356501055,6.1602129658419305,0.7892367212240113,2020-03-24,True
166,Samoa,0.12718422646269928,0.9326404148413926,0.6234018084763022,2020-11-18,False
167,North Korea,0.1674928615736532,1.3276801516517827,0.6226544120754537,2022-05-14,False
168,Yemen,1.3643688038256212,9.831117907948228,0.6074965751042427,2020-04-10,False
169,Falkland Islands,0.03241175921025893,0.2266176791484837,0.6397559525408267,2020-04-04,False
170,Libya,0.9996342765411768,7.2384787648277715,0.771376174862931,2020-03-24,True
171,Saint Kitts and Nevis,0.050339870003991344,0.35760835538859953,0.7718450201711294,2020-03-25,False
172,Kiribati,0.031321379317922754,0.18867924528301885,0.9595704469086886,2021-05-18,False
173,Sao Tome and Principe,0.04611063834903836,0.30497955067209587,0.373006369233735,2020-04-06,False
174,Vanuatu,0.16600611083340028,1.2323233079625056,0.32528625906773745,2020-11-10,False
175,Palau,0.1283606477303746,1.0241330899124026,0.9848917365602033,2021-08-22,False
176,Burundi,0.09609310092528434,0.678164341796129,0.5510619364281871,2020-03-31,False
177,Solomon Islands,0.06773362513440688,0.46949421387582996,0.8858332325108726,2020-10-12,False
178,Nauru,0.038821884370701,0.29968289312111296,0.9079446264038313,2022-04-04,False
179,Tuvalu,0.015660689658961377,0.09433962264150943,0.34028272802673143,2022-05-23,False
180,Botswana,0.28134558227758927,1.931148456508183,0.1108573040617088,2020-03-30,False
181,Malawi,0.2077922597944696,1.4105564151250847,0.3324548088736199,2020-04-02,False
182,Lesotho,0.03134645950538142,0.22106195211987173,0.107245111350595,2020-05-13,False
