,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
0,Namibia,0.0002949852507374631,0.0035335689045936395,0.30150002456812286,0.9433962264150944,2020-03-14,False
1,Iceland,0.006784660766961652,0.0812720848056537,0.5286488833737372,0.71,2020-02-28,False
2,Djibouti,0.0005899705014749262,0.007067137809187279,0.6018833405737559,0.21052631578947367,2020-03-18,False
3,Saudi Arabia,0.04601769911504425,0.5512367491166078,0.4791104521397931,0.5032258064516129,2020-03-02,False
4,Guinea,0.0002949852507374631,0.0035335689045936395,0.20997980765727908,0.08333333333333333,2020-03-13,False
5,Jordan,0.010619469026548672,0.127208480565371,0.7155947364654767,0.8518518518518519,2020-03-03,False
6,Guyana,0.0002949852507374631,0.0035335689045936395,0.9197135533972632,0.6326530612244898,2020-03-12,False
7,Palau,0.0008849557522123894,0.01060070671378092,0.7494959354657027,0.16666666666666666,2021-08-22,False
8,Benin,0.0005899705014749262,0.007067137809187279,0.4745248627309431,0.6666666666666666,2020-03-16,False
9,Burkina Faso,0.0008849557522123894,0.01060070671378092,0.8506813562680369,0.12903225806451613,2020-03-10,False
10,Ghana,0.0017699115044247787,0.02120141342756184,0.5590823574451373,0.125,2020-03-14,False
11,Cote d'Ivoire,0.0011799410029498525,0.014134275618374558,0.6241551792508588,0.5164233576642335,2020-03-11,False
12,Nigeria,0.004424778761061947,0.05300353356890459,0.31845861227657146,0.6666666666666666,2020-02-28,False
13,Niger,0.0005899705014749262,0.007067137809187279,0.23639141793180385,0.2,2020-03-20,False
14,Togo,0.0005899705014749262,0.007067137809187279,0.74388492131127,0.30038022813688214,2020-03-06,False
15,Estonia,0.006194690265486726,0.07420494699646643,0.5151734907760921,0.2727272727272727,2020-02-27,True
16,Guernsey,0.0038348082595870206,0.045936395759717315,0.5437118803393283,0.75,2020-03-22,False
17,Jersey,0.007374631268436578,0.08833922261484099,0.537530788531226,0.7573770491803279,2020-03-22,False
18,Isle of Man,0.002654867256637168,0.03180212014134275,0.22293909877309814,0.10526315789473684,2020-03-20,False
19,Netherlands,0.0607669616519174,0.7279151943462898,0.13156085105281634,0.21428571428571427,2020-02-27,True
20,Faroe Islands,0.0005899705014749262,0.007067137809187279,0.27528818919914344,0.2222222222222222,2020-03-04,False
21,Denmark,0.03421828908554572,0.4098939929328622,0.3104130331197704,0.2,2020-02-27,True
22,Luxembourg,0.010914454277286136,0.13074204946996468,0.7888075566333955,0.22058823529411764,2020-02-29,False
23,Ecuador,0.0014749262536873156,0.0176678445229682,0.10231065404164041,0.40601503759398494,2020-03-01,False
24,Paraguay,0.0008849557522123894,0.010600706713780918,0.9485969913576859,0.2222222222222222,2020-03-08,False
25,Colombia,0.0029498525073746312,0.0353356890459364,0.380129621150734,0.696,2020-03-06,False
26,Bolivia,0.0017699115044247787,0.02120141342756184,0.8546573180231573,0.14285714285714285,2020-03-11,False
27,Suriname,0.0002949852507374631,0.0035335689045936395,0.26369872499528846,0.24761904761904763,2020-03-14,False
28,Peru,0.002654867256637168,0.03180212014134275,0.040970363880386995,0.7241379310344828,2020-03-06,False
29,Uruguay,0.0017699115044247787,0.02120141342756184,0.5181692544786302,0.7647058823529411,2020-03-13,False
30,Venezuela,0.002359882005899705,0.028268551236749116,0.6543414936945489,0.8620689655172413,2020-03-14,False
