,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
0,Comoros,0.02877697841726619,0.07547169811320754,0.05462996348189475,1.0,2020-04-30,False
1,South Sudan,0.05755395683453238,0.1509433962264151,0.9860127868966982,0.7166666666666667,2020-04-05,False
2,Tajikistan,0.381294964028777,1.0,0.7264234643464125,1.0,2020-05-01,False
3,Tonga,0.02877697841726619,0.07547169811320754,0.8917782131446417,0.1724137931034483,2021-10-29,False
4,Samoa,0.02877697841726619,0.07547169811320754,0.07843420906934695,1.0,2020-11-18,False
5,North Korea,0.02877697841726619,0.07547169811320754,0.11553548859741147,1.0,2022-05-14,False
6,Yemen,0.30935251798561153,0.8113207547169812,0.3385739456951228,0.5,2020-04-10,False
7,Falkland Islands,0.007194244604316547,0.018867924528301886,0.24312839225321792,1.0,2020-04-04,True
8,Kiribati,0.014388489208633094,0.03773584905660377,0.6410952139746986,1.0,2021-05-18,False
9,Vanuatu,0.03597122302158273,0.09433962264150943,0.4198349695235607,1.0,2020-11-10,False
10,Sao Tome and Principe,0.014388489208633094,0.03773584905660377,0.1875522335030636,1.0,2020-04-06,False
11,Palau,0.02158273381294964,0.05660377358490566,0.6626271231561291,0.75,2021-08-22,False
12,Solomon Islands,0.02158273381294964,0.05660377358490566,0.3813345484457903,0.17647058823529413,2020-10-12,False
13,Nauru,0.007194244604316547,0.018867924528301886,0.05549255789055496,0.3333333333333333,2022-04-04,False
14,Tuvalu,0.007194244604316547,0.018867924528301886,0.5776526342272086,1.0,2022-05-23,False
15,Lesotho,0.007194244604316547,0.018867924528301886,0.9384323220353255,1.0,2020-05-13,False
