,Country,CumulativeProbability,InDegreeDivMax,RandomProbability,InfectedShare,first_occurrence,isInfected
0,Bahrain,0.005161290322580645,0.07782101167315175,0.018967288189504106,0.4583333333333333,2020-02-24,False
1,Namibia,0.00025806451612903227,0.0038910505836575876,0.21014372116242597,0.9245283018867925,2020-03-14,False
2,Iceland,0.00464516129032258,0.07003891050583658,0.5529180487296099,0.71,2020-02-28,False
3,Djibouti,0.0005161290322580645,0.007782101167315175,0.06424396129593957,0.21052631578947367,2020-03-18,False
4,Saudi Arabia,0.03070967741935484,0.4630350194552529,0.5077389660700568,0.5,2020-03-02,False
5,Guinea,0.00025806451612903227,0.0038910505836575876,0.5042987131080661,0.38387096774193546,2020-03-13,False
6,Afghanistan,0.0028387096774193546,0.042801556420233464,0.9587209336376055,0.08333333333333333,2020-02-24,False
7,Jordan,0.00567741935483871,0.08560311284046693,0.8623292487724811,0.6666666666666666,2020-03-03,False
8,Kuwait,0.008,0.12062256809338522,0.6484953297754393,0.5034013605442177,2020-02-24,False
9,Oman,0.008,0.12062256809338522,0.45961670129805177,0.16666666666666666,2020-02-24,False
10,Guyana,0.00025806451612903227,0.0038910505836575876,0.7789163878843882,0.5357142857142857,2020-03-12,False
11,Palau,0.0007741935483870968,0.011673151750972763,0.4513752734635228,0.6333333333333333,2021-08-22,False
12,Benin,0.0005161290322580645,0.007782101167315175,0.1565080303112215,0.12903225806451613,2020-03-16,False
13,Burkina Faso,0.0005161290322580645,0.007782101167315175,0.21838537727681262,0.125,2020-03-10,False
14,Ghana,0.0015483870967741935,0.023346303501945526,0.639418971357454,0.41821561338289964,2020-03-14,False
15,Cote d'Ivoire,0.0007741935483870968,0.011673151750972763,0.737624018315124,0.4074074074074074,2020-03-11,False
16,Nigeria,0.003870967741935484,0.058365758754863814,0.42587291274777883,0.5740740740740741,2020-02-28,False
17,Niger,0.00025806451612903227,0.0038910505836575876,0.7920952560508076,0.5344827586206896,2020-03-20,False
18,Togo,0.00025806451612903227,0.0038910505836575876,0.16399789054150327,0.3375796178343949,2020-03-06,False
19,Estonia,0.004129032258064516,0.0622568093385214,0.7770178735654102,0.2,2020-02-27,False
20,Guernsey,0.0033548387096774194,0.05058365758754864,0.9774461322374534,0.30038022813688214,2020-03-22,False
21,Jersey,0.005935483870967742,0.08949416342412451,0.2551078471054413,0.47244094488188976,2020-03-22,False
22,Isle of Man,0.00232258064516129,0.03501945525291829,0.2683494639906292,0.75,2020-03-20,False
23,Brazil,0.00567741935483871,0.08560311284046693,0.348823105699292,0.5934426229508196,2020-02-26,False
24,Netherlands,0.04154838709677419,0.6264591439688716,0.8365295789099503,0.49171270718232046,2020-02-27,False
25,Chile,0.001032258064516129,0.01556420233463035,0.3441595265214924,0.10526315789473684,2020-02-23,True
26,Denmark,0.022451612903225806,0.3385214007782101,0.5709018432889529,0.14285714285714285,2020-02-27,False
27,Luxembourg,0.007483870967741935,0.11284046692607004,0.7241124257288185,0.2222222222222222,2020-02-29,False
28,Ecuador,0.0005161290322580645,0.007782101167315175,0.9571177877214404,0.15,2020-03-01,False
29,Norway,0.029935483870967745,0.45136186770428016,0.2577567848912441,0.22058823529411764,2020-02-26,False
30,Colombia,0.0018064516129032257,0.027237354085603113,0.08576660843717077,0.38345864661654133,2020-03-06,False
31,Bolivia,0.00025806451612903227,0.0038910505836575876,0.6502777869323798,0.1111111111111111,2020-03-11,False
32,Peru,0.0007741935483870968,0.011673151750972763,0.3603195070141654,0.616,2020-03-06,False
33,Uruguay,0.00025806451612903227,0.0038910505836575876,0.6341153279353273,0.07142857142857142,2020-03-13,False
34,Venezuela,0.0012903225806451613,0.019455252918287938,0.7460030820765223,0.5517241379310345,2020-03-14,False
35,Qatar,0.01496774193548387,0.22568093385214008,0.5921594789904023,0.09691629955947137,2020-02-29,False
36,South Africa,0.004387096774193548,0.06614785992217899,0.045975505906077574,0.7647058823529411,2020-03-05,False
37,Antigua and Barbuda,0.0007741935483870968,0.011673151750972763,0.04029688873528581,0.7931034482758621,2020-03-13,False
38,Barbados,0.0007741935483870968,0.011673151750972763,0.7336837069399575,0.9,2020-03-17,False
39,Grenada,0.00025806451612903227,0.0038910505836575876,0.7070003560343954,0.5143769968051118,2020-03-22,False
40,Saint Lucia,0.0007741935483870968,0.011673151750972763,0.2301574123566673,0.5652173913043478,2020-03-14,False
41,Trinidad and Tobago,0.0007741935483870969,0.011673151750972763,0.012917741853052833,0.7075471698113207,2020-03-14,False
42,Kyrgyzstan,0.0064516129032258064,0.09727626459143969,0.0012951338607131158,0.11428571428571428,2020-03-18,False
43,Congo (Brazzaville),0.0005161290322580645,0.007782101167315175,0.0073987828390310595,0.49714285714285716,2020-03-15,False
44,Central African Republic,0.00025806451612903227,0.0038910505836575876,0.814512981325142,0.05555555555555555,2020-03-15,False
45,Mauritius,0.0036129032258064514,0.054474708171206226,0.3758472859452717,0.5471698113207547,2020-03-18,False
46,Cameroon,0.001032258064516129,0.01556420233463035,0.5382911446796302,0.336231884057971,2020-03-06,False
47,Equatorial Guinea,0.00025806451612903227,0.0038910505836575876,0.5107977022624273,0.4666666666666667,2020-03-15,False
48,Belarus,0.005935483870967742,0.08949416342412451,0.5670002450386196,0.07526881720430108,2020-02-28,False
49,Zambia,0.00025806451612903227,0.0038910505836575876,0.6007259357370459,0.09090909090909091,2020-03-18,False
50,Madagascar,0.0007741935483870968,0.011673151750972763,0.5257700352962373,0.0625,2020-03-20,False
51,Uzbekistan,0.01832258064516129,0.27626459143968873,0.4002213280797531,0.09090909090909091,2020-03-15,False
52,Angola,0.0018064516129032257,0.027237354085603113,0.23025077431289465,0.15315315315315314,2020-03-20,False
53,Gabon,0.00025806451612903227,0.0038910505836575876,0.9058436629885644,0.13157894736842105,2020-03-14,False
54,Seychelles,0.0012903225806451613,0.019455252918287938,0.4084072132801021,0.5405405405405406,2020-03-15,False
55,Chad,0.00025806451612903227,0.0038910505836575876,0.4784132528147863,0.5225225225225225,2020-03-19,False
56,Congo (Kinshasa),0.0005161290322580645,0.007782101167315175,0.3954147695720811,0.21428571428571427,2020-03-11,False
57,Bangladesh,0.0064516129032258064,0.09727626459143969,0.3182913986588689,0.21428571428571427,2020-03-08,False
